yuktype	L1	L2	L3	L4	L5	m12sq	tbeta	Dm11sq	Dm22sq	Dm12sq	DL1	DL2	DL3	DL4	DL5	DT1	DT2	DT3	status_nlo_stability	status_ewsr	status_tracing	status_coex_pairs	runtime	transition_history
1	7.258684777277284	0.28397944553425497	1.2708030747736654	0.70225168146625583	-2.2074591750550474	4619.4156946342009	2.9763066660852653	14058.01257005586	1501.2651069678516	596.95949576810528	-0.67728753528659569	-0.083025626119510934	-0.15912676811853776	0	0.0714236904119014	0	0	0	success	non_bfb	success	no_coex_pair	3.8839999999999999	not_set
1	7.4053248737879356	0.28397944553425497	1.2708030747736654	0.71643858412213968	-2.2074591750550474	4619.4156946342009	3.036434073480927	14291.915177385017	1510.2722345004383	604.81058468905019	-0.6958464989080827	-0.082989329279170312	-0.16203892565315212	0	0.07284108014013399	0	0	0	success	non_bfb	success	no_coex_pair	3.7669999999999999	not_set
1	7.258684777277284	0.28971640402989646	1.2708030747736654	0.70225168146625583	-2.1637471121826706	4619.4156946342009	2.9763066660852653	13764.20902967996	1438.6535030922362	561.39638957803459	-0.63747074375120805	-0.080310346368944754	-0.15004717455734412	0	0.067400544953392733	3.14321368932724e-09	0	0	success	non_bfb	success	no_coex_pair	3.6520000000000001	not_set
1	7.4053248737879356	0.28971640402989646	1.2708030747736654	0.71643858412213968	-2.1637471121826706	4619.4156946342009	3.036434073480927	13993.548738839769	1448.17449944388	569.12138844148024	-0.65435840765217435	-0.080275240469570922	-0.15280490623272697	0	0.06873184228454253	5.6461431086063385e-08	0	0	success	non_bfb	success	no_coex_pair	3.8090000000000002	not_set
1	7.258684777277284	0.28397944553425497	1.2964758641630323	0.70225168146625583	-2.2074591750550474	4712.7372238187309	2.9763066660852653	14165.325823802823	1541.0443896399825	614.97670743603794	-0.69432934385190981	-0.083842932971323045	-0.16150740691527371	0	0.073662301660346124	1.2223608791828156e-08	0	0	success	non_bfb	success	no_coex_pair	3.827	not_set
1	7.4053248737879356	0.28397944553425497	1.2964758641630323	0.71643858412213968	-2.2074591750550474	4712.7372238187309	3.036434073480927	14401.671292860614	1550.1229537906365	622.77439721021983	-0.71397897295322899	-0.083811480182788639	-0.16446436199539891	0	0.075111908118340079	0	0	0	success	non_bfb	success	no_coex_pair	3.6520000000000001	not_set
1	7.258684777277284	0.28971640402989646	1.2964758641630323	0.70225168146625583	-2.1637471121826706	4712.7372238187309	2.9763066660852653	13870.558568431255	1477.8293533406627	578.83839638076199	-0.65446727303551389	-0.08109670702485311	-0.15237625030972246	0	0.069576513321545408	0	0	0	success	non_bfb	success	no_coex_pair	3.7040000000000002	not_set
1	7.4053248737879356	0.28971640402989646	1.2964758641630323	0.71643858412213968	-2.1637471121826706	4712.7372238187309	3.036434073480927	14102.366312057684	1487.4286650990907	586.52094667712117	-0.67244637329694412	-0.081066587897360307	-0.15517874758034877	0	0.070940233232761871	1.6647391021251678e-08	0	0	success	non_bfb	success	no_coex_pair	3.9780000000000002	not_set
1	7.3287869301508364	0.28676734047144348	1.2829577871675812	0.71027672555920784	-2.1839567295019271	4677.7416503745317	3.0120928639011524	14054.968714448141	1490.5181556925957	587.88473588770296	-0.67141026916675584	-0.081922412489762092	-0.15680229170007176	0	0.070784595457041896	0	0	0	success	non_bfb	success	no_coex_pair	3.8700000000000001	not_set
1	7.3255690347690638	0.28668675616081124	1.2822761048668139	0.71120831832421805	-2.1823103153849952	4689.4068415225984	3.0178153580192082	14029.391148851053	1486.7316794486903	583.91529049628468	-0.66794753214422808	-0.081802234661250112	-0.15643136157669671	0	0.070366414499213326	0	0	0	success	non_bfb	success	no_coex_pair	3.972	not_set
1	7.3223511393872904	0.28660617185017895	1.2815944225660463	0.71213991108922814	-2.1806639012680633	4701.0720326706642	3.0235378521372644	14003.949186690772	1482.9646854432578	579.96839830444185	-0.66450578876861066	-0.081682696068683031	-0.15606153817959087	0	0.069950312493694405	0	0	0	success	non_bfb	success	no_coex_pair	3.9180000000000001	not_set
1	7.3191332440055179	0.28652558753954671	1.2809127402652787	0.71307150385423834	-2.1790174871511314	4712.7372238187309	3.0292603462553207	13978.64206079892	1479.2170559945419	576.04397286052222	-0.66108500678194626	-0.081563791940475583	-0.15569282349021368	0	0.069536285379184104	0	0	0	success	non_bfb	success	no_coex_pair	4.0259999999999998	not_set
