yuktype	L1	L2	L3	L4	L5	m12sq	tbeta	Dm11sq	Dm22sq	Dm12sq	DL1	DL2	DL3	DL4	DL5	DT1	DT2	DT3	status_nlo_stability	status_ewsr	status_tracing	status_coex_pairs	runtime	status_crit_0	T_crit_0	omega_CB_crit_false_0	omega_1_crit_false_0	omega_2_crit_false_0	omega_CP_crit_false_0	omega_CB_crit_true_0	omega_1_crit_true_0	omega_2_crit_true_0	omega_CP_crit_true_0	status_bounce_sol_0	status_nucl_approx_0	T_nucl_approx_0	omega_CB_nucl_approx_false_0	omega_1_nucl_approx_false_0	omega_2_nucl_approx_false_0	omega_CP_nucl_approx_false_0	omega_CB_nucl_approx_true_0	omega_1_nucl_approx_true_0	omega_2_nucl_approx_true_0	omega_CP_nucl_approx_true_0	status_nucl_0	T_nucl_0	omega_CB_nucl_false_0	omega_1_nucl_false_0	omega_2_nucl_false_0	omega_CP_nucl_false_0	omega_CB_nucl_true_0	omega_1_nucl_true_0	omega_2_nucl_true_0	omega_CP_nucl_true_0	status_perc_0	T_perc_0	omega_CB_perc_false_0	omega_1_perc_false_0	omega_2_perc_false_0	omega_CP_perc_false_0	omega_CB_perc_true_0	omega_1_perc_true_0	omega_2_perc_true_0	omega_CP_perc_true_0	status_compl_0	T_compl_0	omega_CB_compl_false_0	omega_1_compl_false_0	omega_2_compl_false_0	omega_CP_compl_false_0	omega_CB_compl_true_0	omega_1_compl_true_0	omega_2_compl_true_0	omega_CP_compl_true_0	status_gw_0	T_star_0	T_reh_0	v_wall_0	alpha_PT_0	beta/H_0	kappa_col_0	kappa_sw_0	eps_turb_0	cs_f_0	cs_t_0	fb_col_0	h2Omegab_col_0	f_1_sw_0	f_2_sw_0	h2Omega_2_sw_0	f_1_turb_0	f_2_turb_0	h2Omega_2_turb_0	SNR(LISA-3yrs)_col_0	SNR(LISA-3yrs)_sw_0	SNR(LISA-3yrs)_turb_0	SNR(LISA-3yrs)_0	status_crit_1	T_crit_1	omega_CB_crit_false_1	omega_1_crit_false_1	omega_2_crit_false_1	omega_CP_crit_false_1	omega_CB_crit_true_1	omega_1_crit_true_1	omega_2_crit_true_1	omega_CP_crit_true_1	status_bounce_sol_1	status_nucl_approx_1	T_nucl_approx_1	omega_CB_nucl_approx_false_1	omega_1_nucl_approx_false_1	omega_2_nucl_approx_false_1	omega_CP_nucl_approx_false_1	omega_CB_nucl_approx_true_1	omega_1_nucl_approx_true_1	omega_2_nucl_approx_true_1	omega_CP_nucl_approx_true_1	status_nucl_1	T_nucl_1	omega_CB_nucl_false_1	omega_1_nucl_false_1	omega_2_nucl_false_1	omega_CP_nucl_false_1	omega_CB_nucl_true_1	omega_1_nucl_true_1	omega_2_nucl_true_1	omega_CP_nucl_true_1	status_perc_1	T_perc_1	omega_CB_perc_false_1	omega_1_perc_false_1	omega_2_perc_false_1	omega_CP_perc_false_1	omega_CB_perc_true_1	omega_1_perc_true_1	omega_2_perc_true_1	omega_CP_perc_true_1	status_compl_1	T_compl_1	omega_CB_compl_false_1	omega_1_compl_false_1	omega_2_compl_false_1	omega_CP_compl_false_1	omega_CB_compl_true_1	omega_1_compl_true_1	omega_2_compl_true_1	omega_CP_compl_true_1	status_gw_1	T_star_1	T_reh_1	v_wall_1	alpha_PT_1	beta/H_1	kappa_col_1	kappa_sw_1	eps_turb_1	cs_f_1	cs_t_1	fb_col_1	h2Omegab_col_1	f_1_sw_1	f_2_sw_1	h2Omega_2_sw_1	f_1_turb_1	f_2_turb_1	h2Omega_2_turb_1	SNR(LISA-3yrs)_col_1	SNR(LISA-3yrs)_sw_1	SNR(LISA-3yrs)_turb_1	SNR(LISA-3yrs)_1	transition_history
1	8.2351224321068148	1.2944403471100052	3.762471863462279	-4.945815093419389	-1.58511896923087	41483.05738489384	2.1881543876034906	-2467.2056420204553	-1136.7888629920606	-7520.6079789296909	-2.1959749366002881	-0.18411471967719448	-0.63096134205527532	0	-0.41526937352800669	0	-1.3969838619232178e-09	0	success	non_bfb	success	success	173.88999999999999	success	329.44380320091852	1.9476363886884641e-09	9.5403602000704595	9.8872863524286068	5.6129181137799e-09	0	0	0	0	success	success	329.44033313950058	-6.596500923383644e-09	9.3744412232892422	9.7140016931568915	3.7285257034429714e-09	0	0	0	0	success	329.44034531612067	3.5055883939326728e-09	9.3743505048934814	9.7139055713746938	-3.8814855626951563e-09	0	0	0	0	success	329.43907877187337	1.4827178021310643e-09	9.3106260493764985	9.6473656089382569	2.582865104523624e-09	0	0	0	0	success	329.43905704195538	8.6411137833683362e-10	9.3096388967580008	9.6463351406021403	-5.7907931093519019e-10	0	0	0	0	success	329.43907877187337	329.43907877187337	0.94999999999999996	2.382864026280325e-06	38768368.475861378	0	3.8110621609578992e-06	0.10000000000000001	0.5779621616760412	0.57796099922427113	235.30842516336168	0	104.32908903093396	666.00970847632959	1.4613129838204969e-37	0.00016673386213492448	1147.6199793402734	2.3036727250091358e-46	0	3.3036496344766313e-37	1.1824754539055768e-37	4.046215018205554e-37	success	236.30823325593701	0	0	0	0	-2.2622176429761031e-10	95.636907870813133	176.61616874896234	1.1972232924474578e-09	success	success	230.50954197191135	0	0	0	0	6.7383441310248806e-10	98.369146500051443	183.36336578215938	2.7396445655329676e-10	success	230.65658199893466	0	0	0	0	-7.4098278267141695e-10	98.310361952695402	183.21121501266222	-2.0638019271687121e-09	success	229.90728945354886	0	0	0	0	-3.65095634093932e-10	98.605347686817879	183.97820099463922	-2.1008980946666933e-09	success	229.83700036374086	0	0	0	0	-9.5302638089661267e-10	98.632448756855268	184.04910581029421	-5.2195129616926769e-12	success	229.90728945354886	229.90728945354886	0.94999999999999996	0.00047628905725991238	8338.2278675760499	0	0.00076298144293797507	0.10000000000000001	0.5785198913826598	0.57826350045794994	0.035270432906792229	0	0.015614290924910209	0.099758675815654979	9.5023760395559887e-24	4.9906535429963112e-06	0.1717572001740123	8.0132625095909492e-30	0	3.7804400742082969e-12	2.7461002838071744e-17	3.7804597688300728e-12	0-(0)->1-(1)->2
1	8.235946026709486	1.2943109030752942	3.762471863462279	-4.945815093419389	-1.58511896923087	41483.05738489384	2.1881543876034906	-2467.2597062396253	-1137.2764726823002	-7521.4795802714698	-2.1965273605771509	-0.18409836276544753	-0.63097320042441951	0	-0.41529737802215483	0	-2.0954757928848267e-09	0	success	non_bfb	success	success	108.61199999999999	success	329.36678973895175	-2.5776327709311639e-09	9.5585732585281722	9.9102953455060128	1.236709087841521e-08	0	0	0	0	failure	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	success	236.34071701636935	0	0	0	0	1.4773030192040631e-09	95.665346349493561	176.64471423962823	6.5478678619387311e-10	success	success	230.52766411154579	0	0	0	0	-8.9850328783943942e-10	98.396741352587796	183.39679191710428	1.2299735521346532e-09	success	230.67511233310893	0	0	0	0	1.930372469354368e-09	98.337961754910694	183.24448104248467	1.0376888994245689e-09	success	229.92425568396544	0	0	0	0	-1.9475016665034173e-09	98.632719452357634	184.01175169471094	-2.537257846550509e-10	success	229.85375534650302	0	0	0	0	-4.8297522854633923e-10	98.659824867601941	184.0827493573272	2.5343282517387217e-10	success	229.92425568396544	229.92425568396544	0.94999999999999996	0.00047598389625141106	8307.0965593582114	0	0.000762493974874145	0.10000000000000001	0.5785198587208159	0.57826365614383612	0.035141356866089303	0	0.015565967884633311	0.099449984745932238	9.5082071938274955e-24	4.9720260987081098e-06	0.17122564673096644	8.04366914357995e-30	0	3.8118359624511428e-12	2.7650629271860557e-17	3.8118558070794393e-12	0
1	8.235946026709486	1.2944403471100052	3.7628481106486253	-4.945815093419389	-1.58511896923087	41483.05738489384	2.1881543876034906	-2469.1814002017859	-1137.2570333994936	-7523.2009876335569	-2.1961231689433043	-0.18412010440444018	-0.63103833589695291	0	-0.41535904731982509	0	-2.0954757928848267e-09	0	success	non_bfb	success	success	198.66300000000001	success	329.28414986135425	6.6196521678522184e-10	9.5942936332818718	9.9550922134602509	-4.0683296552929687e-09	0	0	0	0	success	success	329.28187415180878	1.3887557335967398e-09	9.4856496167172164	9.8414713867439527	-1.4752886195183102e-09	0	0	0	0	success	329.28187484632946	1.3887557335967398e-09	9.4856496167172164	9.8414713867439527	-1.4752886195183102e-09	0	0	0	0	success	329.28001849566829	-6.1255067183065704e-09	9.3934692588288744	9.7450860997915463	-3.4167901606800467e-09	0	0	0	0	success	329.27997601414984	8.169135846012377e-10	9.3932563966344187	9.744867375651534	8.0006666830136968e-09	0	0	0	0	success	329.28001849566829	329.28001849566829	0.94999999999999996	2.4256604857584791e-06	19190661.665230293	0	3.8795272928664158e-06	0.10000000000000001	0.57796276677488823	0.57796158401705289	116.42295121731046	0	53.317710928886036	340.36690302946721	5.5336288124778102e-37	8.6740445248572644e-05	586.49482021774645	9.4622881913929467e-46	0	9.3726352703951013e-36	9.5039663401519328e-37	9.8998048783907671e-36	success	236.50397473984961	0	0	0	0	1.3908270050474959e-09	95.684117047157372	176.61453533722263	-1.0581489427652234e-09	success	success	230.67484793548311	0	0	0	0	6.1377006546182943e-10	98.415801658291628	183.37541715603874	3.4479903098810756e-09	success	230.82263441689878	0	0	0	0	-1.2662826666293062e-09	98.357044673258613	183.22296695242161	2.354207439183763e-09	success	230.0697098444536	0	0	0	0	1.1022357961008745e-09	98.651825233032781	183.99130023494826	1.005068602525074e-09	success	229.99901763442145	0	0	0	0	1.4701827482192456e-09	98.678929845135144	184.06239131705385	-4.7873237923860197e-10	success	230.06970546719427	230.06970546719427	0.94999999999999996	0.00047452216590744041	8232.3832858448768	0	0.00076015011821541935	0.10000000000000001	0.57851848838176312	0.57826296571323066	0.034847459367929032	0	0.015543082229898692	0.099303585306843994	9.4116646175910539e-24	4.9494658165773295e-06	0.17097390452888561	7.978791640908703e-30	0	3.7868742582056471e-12	2.7467922575801898e-17	3.7868939783174459e-12	0-(0)->1-(1)->2
1	8.235946026709486	1.2944403471100052	3.762471863462279	-4.9453205119100474	-1.58511896923087	41483.05738489384	2.1881543876034906	-2467.2741628067633	-1137.1017502832153	-7522.0713689968052	-2.1962608079258974	-0.18409303932596546	-0.63094520093725459	0	-0.4152869846419987	-3.2596290111541748e-09	0	0	success	non_bfb	success	success	153.88200000000001	success	329.27764393641303	-1.2415092495318904e-08	9.5953537653595582	9.9566765490455875	1.2957143699980016e-09	0	0	0	0	success	success	329.27536990602704	-2.9220392229735958e-09	9.486923444969575	9.8432738463021092	4.227531142509787e-09	0	0	0	0	success	329.27537066051758	-2.9220392229735958e-09	9.486923444969575	9.8432738463021092	4.227531142509787e-09	0	0	0	0	success	329.27535978443768	-3.5606235184276864e-09	9.4870165630771606	9.8433724348128617	-6.5497233453956325e-09	0	0	0	0	success	329.27535942903296	-3.5606235184276864e-09	9.4870165630771606	9.8433724348128617	-6.5497233453956325e-09	0	0	0	0	success	329.27535978443768	329.27535978443768	0.94999999999999996	2.4743225145033467e-06	2460759471.7358465	0	3.9573552734309097e-06	0.10000000000000001	0.57796278303593773	0.57796157658728842	14928.343873612603	0	55.575738126321333	354.78157562126506	5.4470157652557221e-37	9.2227755953140766e-05	611.33311938953466	9.4289079952624527e-46	0	8.1464634412923165e-36	9.085656150223908e-37	8.6534292806808877e-36	success	236.51485749698412	0	0	0	0	4.6598002900369736e-10	95.673728319051293	176.59190381116599	2.8580384404465473e-10	success	success	230.68838264564522	0	0	0	0	-2.9282056802919668e-10	98.406220591464503	183.35350058617826	2.2611334477594579e-09	success	230.83619756558693	0	0	0	0	1.5536801102946244e-10	98.347407048533739	183.20093632171364	-9.9061749485653229e-10	success	230.08349728390675	0	0	0	0	-8.6362702268174768e-10	98.642326405176448	183.96946574874724	1.2527283131047862e-09	success	230.01281929681045	0	0	0	0	6.6597326676679419e-10	98.669448540061381	184.04058530952372	2.3669779992856024e-09	success	230.08349728390675	230.08349728390675	0.94999999999999996	0.00047436708271801544	8303.6841183092802	0	0.00075990116689924638	0.10000000000000001	0.57851831775374962	0.57826284711493814	0.035151393448346627	0	0.015549330220746883	0.099343471556883098	9.3961406204793468e-24	4.9498358565559069e-06	0.17104263242821574	7.9629100728689067e-30	0	3.7768791055200325e-12	2.7402252552798726e-17	3.7768987766835414e-12	0-(0)->1-(1)->2
1	8.235946026709486	1.2944403471100052	3.762471863462279	-4.945815093419389	-1.5849604573339469	41483.05738489384	2.1881543876034906	-2468.1504186266261	-1137.2904539503513	-7522.019574633935	-2.1963420243673433	-0.18409796520132052	-0.63094655397074084	0	-0.41531406349346484	-2.3283064365386963e-09	-1.1641532182693481e-09	0	success	non_bfb	success	success	162.22999999999999	success	329.33407375234049	-8.9518764971156957e-09	9.5734569280122397	9.928986921712907	5.0972052651815776e-09	0	0	0	0	success	success	329.33052204544674	-4.2156093827402023e-09	9.4037553660750763	9.7516113711234844	-4.1547783268603787e-09	0	0	0	0	success	329.33055313113351	5.8850286727747467e-09	9.4038509319909611	9.7517083285214312	-1.6179543869541304e-09	0	0	0	0	success	329.32995596740875	1.9848649985071156e-09	9.3729721201292069	9.7194367382870865	6.130842142833407e-09	0	0	0	0	success	329.32991638059991	-3.0665370891586743e-09	9.3728166020651464	9.7192778559829822	-9.0843523615751464e-09	0	0	0	0	success	329.32995596740875	329.32995596740875	0.94999999999999996	2.4157309711640146e-06	20580306.739899714	0	3.8636411035257435e-06	0.10000000000000001	0.57796259324558252	0.57796141510856802	124.87251164480033	0	57.236120682458697	365.38088290091764	4.7839538777763961e-37	9.2733916955477851e-05	629.59732750704575	8.0798546219918677e-46	0	6.5500228454174467e-36	7.5598553621558802e-37	6.9728021809051605e-36	success	236.42024996860488	0	0	0	0	-1.8727163388302446e-09	95.664853944283507	176.61413772802419	1.966753857179498e-09	success	success	230.60313900163243	0	0	0	0	-6.8991235624215892e-10	98.396851993412724	183.36989303924679	-1.5024768148531696e-09	success	230.75067369369293	0	0	0	0	-4.8316043383636428e-10	98.338067295140235	183.21751457144674	1.1850481486669606e-09	success	229.99919430052589	0	0	0	0	7.279240952901413e-10	98.632934278145157	183.98533436895372	-1.4663345243660008e-09	success	229.92864649404987	0	0	0	0	-5.2558710816884318e-10	98.660043724293743	184.05636894188049	2.3852399459246018e-09	success	229.99919430052589	229.99919430052589	0.94999999999999996	0.00047525495783830378	8304.0314347822205	0	0.00076132478278900665	0.10000000000000001	0.57851913655906972	0.57826325485134578	0.035139907427377014	0	0.015567569725203428	0.099460111436045912	9.4521639150243454e-24	4.9649196104180517e-06	0.17124326697723771	7.9980552187137479e-30	0	3.7884095476837353e-12	2.7491004401598345e-17	3.788429277288019e-12	0-(0)->1-(1)->2
1	8.235946026709486	1.2944403471100052	3.762471863462279	-4.945815093419389	-1.58511896923087	41483.05738489384	2.1879355721647302	-2464.0810780259121	-1137.218179758403	-7522.3630443652182	-2.1967610881684947	-0.18409895211602739	-0.6309706275295921	0	-0.41530770864716299	0	0	0	success	non_bfb	success	success	166.054	success	329.31399247951197	3.0395375932747454e-09	9.5716747110106724	9.926261258749598	-2.4291628918863794e-09	0	0	0	0	success	success	329.31172259966297	-1.9228702178097558e-09	9.4632307705466836	9.8129147877820149	-6.7130506273070401e-09	0	0	0	0	success	329.31172334032635	-1.9228702178097558e-09	9.4632307705466836	9.8129147877820149	-6.7130506273070401e-09	0	0	0	0	success	329.30840865002688	-1.8024451975434597e-09	9.2977354960858811	9.6399848365552518	7.2735098334847571e-10	0	0	0	0	success	329.30839109916781	2.6053489910604784e-09	9.2968220395952628	9.6390304808937088	-3.0828681705335328e-09	0	0	0	0	success	329.30840865002688	329.30840865002688	0.94999999999999996	2.3779155267811316e-06	48918651.851974934	0	3.8031603989530853e-06	0.10000000000000001	0.57796256902002829	0.57796140928891815	296.79792222278979	0	130.28646344398072	831.71573703694628	9.4387632109883612e-38	0.00020778566243827987	1433.151097883788	1.4637940520878928e-46	0	1.0956799119064873e-37	6.0166150631964416e-38	1.4991894314011167e-37	success	236.3836249214246	0	0	0	0	1.0247522049524241e-09	95.69080743869759	176.65322992750566	3.7811292551768752e-10	success	success	230.55916231841059	0	0	0	0	7.2144625568258819e-10	98.422333633886637	183.4102098717039	6.3384335715563403e-10	success	230.7068866379733	0	0	0	0	2.8352213274920926e-10	98.3635613699185	183.25780210763202	-1.53183172755245e-09	success	229.95471918563265	0	0	0	0	7.2015509021246586e-10	98.65825385491901	184.02548276797066	-1.0594422577825231e-09	success	229.88408537121563	0	0	0	0	-6.9415520639160219e-10	98.68535621984455	184.09652756027498	-1.4437733306051012e-10	success	229.95471918563265	229.95471918563265	0.94999999999999996	0.00047564740554513892	8286.494403994031	0	0.00076195377474499559	0.10000000000000001	0.57851939902421989	0.57826339314022734	0.035058875805624945	0	0.015542063224290022	0.099297189129433749	9.4971609930676121e-24	4.9608780873332059e-06	0.17096269546719023	8.0477531269389484e-30	0	3.8218886391462465e-12	2.7707143855658783e-17	3.8219085312998966e-12	0-(0)->1-(1)->2
1	8.2365577158645529	1.2943938840431997	3.7626005409577115	-4.945830859292534	-1.5851526269779317	41481.471358065428	2.1881765960916026	-2467.8178724000668	-1137.31887823786	-7522.7542428656579	-2.1967338764828694	-0.18410409183276197	-0.63101461064573139	0	-0.41534315693119844	0	1.862645149230957e-09	0	success	non_bfb	success	success	172.78800000000001	success	329.27550590786461	-2.4199683526756983e-10	9.589906679800956	9.9497092206132827	8.2875206532845536e-09	0	0	0	0	success	success	329.27195752067547	-6.3159065097795316e-11	9.4207201366743938	9.7728027639321891	-2.579904046043396e-09	0	0	0	0	success	329.2719882964542	-7.6416200217030152e-09	9.4207912968242127	9.7728742137224032	-5.1195853726255684e-09	0	0	0	0	success	329.27137879053873	-1.056826333815739e-09	9.3893353608941137	9.7399865826138861	6.8723047662420824e-09	0	0	0	0	success	329.27133665966801	2.1121223996624461e-09	9.3891310736703062	9.7397768180958142	3.0708091600315793e-09	0	0	0	0	success	329.27137879053873	329.27137879053873	0.94999999999999996	2.4245575284536375e-06	20307684.708507646	0	3.877766083310044e-06	0.10000000000000001	0.57796285592551055	0.57796167363814699	123.19627805046444	0	53.42146164961644	341.02930377779558	5.5054200408957923e-37	8.6869746875920889e-05	587.63607814578074	9.4079584801522738e-46	0	9.2706296354915413e-36	9.431045455917607e-37	9.7938561571564203e-36	success	236.46225277879012	0	0	0	0	-1.3222127861891028e-09	95.694555290329689	176.64581352356018	2.0030763792502456e-09	success	success	230.63129881608563	0	0	0	0	-1.3493846252940077e-09	98.425290777030469	183.40538634942251	1.6998647940185507e-09	success	230.77917506820074	0	0	0	0	-1.7476277634472535e-09	98.366539108828576	183.25292270530227	7.5238867302213476e-10	success	230.02623357013402	0	0	0	0	-6.0991158014146983e-10	98.66112243359251	184.02087871478719	-1.2118743985467785e-09	success	229.95551715311137	0	0	0	0	1.8596520556009247e-10	98.688218984024957	184.09196014684193	1.1041631241877865e-10	success	230.02623357013402	230.02623357013402	0.94999999999999996	0.00047491671429785083	8270.6186808218645	0	0.00076078380519983564	0.10000000000000001	0.57851900339520612	0.57826332039190831	0.035002654574990119	0	0.015530960218922684	0.099226233361822028	9.4486327643310516e-24	4.949722225206847e-06	0.17084056240814952	8.0148611763870945e-30	0	3.8090758258525257e-12	2.7613594263524183e-17	3.8090956540718627e-12	0-(0)->1-(1)->2
1	8.2360404635416486	1.2944998029035835	3.7623739357317252	-4.9460360960471066	-1.5850535266565511	41482.921055521241	2.1882814013188332	-2469.8347965608582	-1137.1149888254147	-7521.0723592716367	-2.1964843314133846	-0.18411277160272224	-0.63097438633711089	0	-0.41531379622306608	-1.3969838619232178e-09	0	0	success	non_bfb	success	success	150.26300000000001	success	329.40480221919421	-1.6384460622826356e-09	9.5537254482499456	9.9043136679104027	8.4652583541753187e-09	0	0	0	0	success	success	329.40255001701871	4.6967471607978936e-09	9.445902074111066	9.7916563056457075	-6.1623284877338261e-09	0	0	0	0	success	329.40255067216128	4.6967471607978936e-09	9.445902074111066	9.7916563056457075	-6.1623284877338261e-09	0	0	0	0	success	329.40254102652881	4.6967471607978936e-09	9.445902074111066	9.7916563056457075	-6.1623284877338261e-09	0	0	0	0	success	329.40254071559013	4.6967471607978936e-09	9.445902074111066	9.7916563056457075	-6.1623284877338261e-09	0	0	0	0	success	329.40254102652881	329.40254102652881	0.94999999999999996	2.454461508366535e-06	2813832131.314117	0	3.9255805365037193e-06	0.10000000000000001	0.57796246624386749	0.57796126898724587	17076.922561898824	0	29.81104616334088	190.30608572715352	1.6729938204953054e-36	4.9074175121585816e-05	327.92150779674972	3.1754876150900741e-45	0	1.621171592170748e-34	5.7044485210549488e-36	1.6515302717580956e-34	success	236.35255604177979	0	0	0	0	-1.0984002507676446e-09	95.650338534965741	176.62861119538843	1.6399544990341513e-09	success	success	230.54655467613969	0	0	0	0	-3.2050767356421985e-11	98.381412210373796	183.37743444609569	-1.2250961638232099e-09	success	230.69377124452143	0	0	0	0	8.1520754978373297e-10	98.32265708402295	183.22524927295004	-8.2850768188753855e-10	success	229.9436698419513	0	0	0	0	7.945707453656986e-10	98.617459239142391	183.99231938355382	3.0988228448232505e-09	success	229.87327338116944	0	0	0	0	-7.3299632188474364e-10	98.644555910784575	184.06326479341618	2.9089881329203302e-09	success	229.9436698419513	229.9436698419513	0.94999999999999996	0.00047590999938435939	8320.113225788773	0	0.00076237551177371773	0.10000000000000001	0.57851983354849335	0.57826362600702863	0.035199410443162854	0	0.015594833680546613	0.09963439841374927	9.4855108727947327e-24	4.9804728714745955e-06	0.17154317048601278	8.0102957310925332e-30	0	3.7853734392217304e-12	2.7485026078704888e-17	3.7853931566729142e-12	0-(0)->1-(1)->2
1	8.2361853623076726	1.2943865124992286	3.7623975790052042	-4.9458550670356001	-1.5851982035391472	41482.140317974554	2.1882924909021324	-2468.8621442147578	-1137.0812765176597	-7520.9697712789011	-2.1966120292488824	-0.184107703721997	-0.63099159324439325	0	-0.41529867820817934	-1.3969838619232178e-09	-1.3969838619232178e-09	0	success	non_bfb	success	success	153.51599999999999	success	329.38651603255039	-6.2581849840507401e-09	9.5571574663439218	9.9086867502185765	-9.0265258119673213e-10	0	0	0	0	success	success	329.38298594226183	8.0479621266470881e-10	9.3883486030321581	9.7323086174668116	7.5772534902491159e-09	0	0	0	0	success	329.38302391385503	-4.2435490171819657e-09	9.3885043349777657	9.732467831391368	3.771942704721526e-09	0	0	0	0	success	329.382414265769	3.4886923937240742e-09	9.3573260478671312	9.6998958205095978	-9.7140568240375196e-10	0	0	0	0	success	329.38237224549562	3.3158066534081058e-10	9.3571318518810642	9.6996967634467985	-9.638309064462409e-10	0	0	0	0	success	329.382414265769	329.382414265769	0.94999999999999996	2.4084415752822549e-06	20294363.656971265	0	3.8519805271647317e-06	0.10000000000000001	0.5779625190155161	0.57796134423358103	123.15729137388742	0	53.618001857991906	342.28366444986227	5.3581887959628579e-37	8.6609686630647207e-05	589.79802043791096	9.0993576549268503e-46	0	8.9238571705537123e-36	9.0882512706520112e-37	9.4280990454948689e-36	success	236.34938787925134	0	0	0	0	5.5547251659466875e-10	95.65912614894593	176.64309236816123	1.7718479739451148e-09	success	success	230.53932601042905	0	0	0	0	-1.740764263653541e-09	98.389889975794745	183.39303724391092	4.1022033384200815e-09	success	230.68669511683669	0	0	0	0	1.5380040735350391e-09	98.331123254496418	183.24077487035751	-3.416847604990176e-10	success	229.93627111130212	0	0	0	0	-1.1482211899809584e-09	98.625805811225192	184.00777243661739	3.3391761749257929e-09	success	229.8658069463296	0	0	0	0	3.4548392804634504e-10	98.652906014832254	184.07874925797867	8.5490664312270713e-11	success	229.93626833097923	229.93626833097923	0.94999999999999996	0.00047592789822761985	8319.1795888339293	0	0.00076240473089447076	0.10000000000000001	0.57851991679941628	0.57826371841055102	0.035194320993914556	0	0.015577440958756494	0.099523302161573957	9.4972393859454855e-24	4.9751070562814159e-06	0.1713518505463214	8.0288953740255157e-30	0	3.80051549713765e-12	2.7579551088516857e-17	3.8005352874310265e-12	0-(0)->1-(1)->2
1	8.2356866164986684	1.2944544624518881	3.762568166629856	-4.945647394493875	-1.5852178086415258	41485.095667826885	2.1882155697559846	-2469.5204518264295	-1137.092620982575	-7521.5117610986626	-2.1961877521669058	-0.18411795564875008	-0.63100614788632048	0	-0.41530557508559285	1.3969838619232178e-09	0	0	success	non_bfb	success	success	157.84700000000001	success	329.36491237670663	2.2884183554075627e-09	9.5714708720894492	9.9264337387808155	-4.6571188093476759e-09	0	0	0	0	success	success	329.36264550259557	-1.6679108400602257e-09	9.4631523988890116	9.8132140558075669	1.4172327536614363e-10	0	0	0	0	success	329.36264624866806	-1.6679108400602257e-09	9.4631523988890116	9.8132140558075669	1.4172327536614363e-10	0	0	0	0	success	329.360792834015	-2.5480443869023585e-09	9.371004333531765	9.7169140202433795	-8.4553133589348527e-09	0	0	0	0	success	329.36075506165878	-6.4745650649844533e-10	9.3708471052379227	9.7167531834499012	1.692980694788884e-09	0	0	0	0	success	329.360792834015	329.360792834015	0.94999999999999996	2.4143222082823944e-06	22096561.616801105	0	3.8613859345242397e-06	0.10000000000000001	0.57796252693025152	0.57796134945461808	134.08514593963437	0	59.785078291221659	381.65271466688995	4.400131686623032e-37	9.6807223269165617e-05	657.63586120343825	7.3896835464323407e-46	0	5.2863237769809775e-36	6.6193158110663004e-37	5.6585866763667759e-36	success	236.42373310072563	0	0	0	0	1.3993949826650979e-09	95.65770911757788	176.60942814773634	1.5422022538494093e-09	success	success	230.61003977539355	0	0	0	0	9.2701186142755399e-10	98.389577172724202	183.36349097830924	-1.6810442262767085e-10	success	230.75746298914146	0	0	0	0	3.3567980768011056e-10	98.330801656698782	183.21117253819099	1.2366937686338376e-09	success	230.00637656112104	0	0	0	0	-1.4910886539136277e-09	98.625681317237735	183.97885062636007	7.5381657417875434e-10	success	229.93586028311307	0	0	0	0	-1.2142620667456661e-09	98.652793445326907	184.04987643356597	7.6200847379023829e-10	success	230.00637656112104	230.00637656112104	0.94999999999999996	0.0004752314722813411	8317.1007765588038	0	0.00076128720661244116	0.10000000000000001	0.57851914298686258	0.57826325712375026	0.035196318097328115	0	0.01557436817826696	0.099503546884246591	9.4464652828367803e-24	4.9668425723011095e-06	0.17131804996093658	7.9899950680534981e-30	0	3.7820446501049952e-12	2.7451332685080378e-17	3.7820643492780327e-12	0-(0)->1-(1)->2
