yuktype	L1	L2	L3	L4	L5	m12sq	tbeta
1	7.3294386238436733	0.28674752800840198	1.2831901956540348	0.70909686199771982	-2.1863681047191257	4664.4433324657366	3.0053181401536722
1	7.3345710272215463	0.28674752800840198	1.2831901956540348	0.70959340359067569	-2.1863681047191257	4664.4433324657366	3.0074225994125201
1	7.3294386238436733	0.28694832155574945	1.2831901956540348	0.70909686199771982	-2.1848381825185923	4664.4433324657366	3.0053181401536722
1	7.3345710272215463	0.28694832155574945	1.2831901956540348	0.70959340359067569	-2.1848381825185923	4664.4433324657366	3.0074225994125201
1	7.3294386238436733	0.28674752800840198	1.2840887432826629	0.70909686199771982	-2.1863681047191257	4667.7095859871952	3.0053181401536722
1	7.3345710272215463	0.28674752800840198	1.2840887432826629	0.70959340359067569	-2.1863681047191257	4667.7095859871952	3.0074225994125201
1	7.3294386238436733	0.28694832155574945	1.2840887432826629	0.70909686199771982	-2.1848381825185923	4667.7095859871952	3.0053181401536722
1	7.3345710272215463	0.28694832155574945	1.2840887432826629	0.70959340359067569	-2.1848381825185923	4667.7095859871952	3.0074225994125201
1	7.3318921991942476	0.28684510433120358	1.283615610587822	0.70937773854097308	-2.1855455191247666	4666.4847409166478	3.0065706570772281
1	7.3317795728558854	0.28684228388033145	1.283591751707295	0.70941034428774852	-2.1854878946306737	4666.8930226068305	3.0067709443713602
1	7.3316669465175233	0.28683946342945932	1.2835678928267682	0.70944295003452384	-2.1854302701365813	4667.3013042970124	3.0069712316654922
1	7.331554320179162	0.28683664297858719	1.2835440339462414	0.70947555578129917	-2.1853726456424885	4667.7095859871952	3.0071715189596242
