yuktype	L1	L2	L3	L4	L5	m12sq	tbeta
1	2.138420029803420e+00	2.408918638891064e-01	7.034056586648186e-01	2.115128122401793e+00	-2.450343287473281e+00	1.450330000000000e+04	4.010740000000000e+00
1	1.818730417512367e+00	2.491381474043062e-01	8.401792004261285e-01	4.109082316394319e+00	-3.849450167841255e+00	6.744240000000000e+03	9.377079999999999e+00
1	8.268978014409117e-01	2.480150344082185e-01	7.069470754082636e+00	-1.333501877895208e+00	-1.401688712715752e+00	1.223270000000000e+04	1.708910000000000e+01
1	2.769584369761832e+00	2.251971854340371e-01	4.456487597147829e-01	2.860196338100329e+00	-2.726719037172326e+00	1.497000000000000e+04	4.131740000000000e+00
1	3.171678405777157e+00	2.545540480036195e-01	2.816305605539873e-01	4.681664327662922e+00	-4.513976113815464e+00	5.532309857945032e+03	9.649293027890330e+00
1	4.791266779826576e+00	2.547944882987590e-01	5.530480024126772e-01	2.556897593425789e+00	-2.759482203923278e+00	6.230943566986758e+03	7.942531958965619e+00
1	2.275956100399278e+00	2.454728417673168e-01	6.485296453019954e+00	-3.091625631698934e+00	-2.633407742096193e+00	1.323213407039650e+04	8.203907646352070e+00
1	5.737601778116877e+00	2.522370623077225e-01	4.240409350820942e+00	-1.904038433458314e+00	-1.616675906688534e+00	7.629560000000000e+03	1.127000000000000e+01
1	3.370829482646286e+00	2.548885361194062e-01	3.300205067116761e+00	-1.496784477025489e+00	-1.607791223274415e+00	1.175260000000000e+04	3.927360000000000e+00
1	3.617426786152067e+00	2.554559124015814e-01	3.591706626577819e+00	-1.447376453463363e+00	-1.892430741916004e+00	9.306330000000000e+03	5.508140000000000e+00
1	4.849425530073434e+00	2.443024969323585e-01	4.675906119572530e+00	-2.198244632179123e+00	-1.830274845907723e+00	1.470300000000000e+04	7.227260000000000e+00
1	4.652800942411632e+00	2.502977234544588e-01	4.111164528776324e-01	3.182437079501880e+00	-3.133960841081106e+00	1.065430000000000e+04	7.242320000000000e+00
1	3.201721998709951e-02	2.538719605313345e-01	6.534329672371084e+00	-3.017204117924906e+00	-3.161107147470811e+00	1.120270000000000e+04	6.476680000000000e+00
1	3.024840981498841e+00	2.581175394747772e-01	1.135810345395553e+00	-3.556665726566686e-01	-5.166621428860296e-01	7.056609999999999e+02	1.754070000000000e+01
1	1.042433355717659e+00	2.582625739807276e-01	5.385447241214227e-01	2.964861727293984e-01	-5.854441023383525e-01	1.731050000000000e+03	8.219820000000000e+00
1	4.508308633196660e-01	2.564310999810348e-01	1.642081732571198e-01	1.096893835194948e+00	-9.957996226262025e-01	2.451253568774745e+03	4.142073983950456e+00
1	2.973008398026375e+00	2.574383716158222e-01	1.229938199326553e+00	-3.812012326222946e-01	-6.033558323975604e-01	5.189860000000000e+02	7.153410000000000e+00
1	3.245161257766868e+00	2.565280413334477e-01	1.765337014438188e+00	-5.569935340602663e-01	-8.652535463214867e-01	4.016450000000000e+02	1.245320000000000e+01
1	4.279309086387981e+00	2.575777419128329e-01	1.598749186564315e+00	-5.890203540949840e-01	-7.476943339019771e-01	7.782770000000000e+02	1.030360000000000e+01
1	4.011767327403818e+00	2.590557903609776e-01	7.295806637760721e-01	-2.839699671944616e-02	-5.009615495649749e-01	1.312760000000000e+03	7.650110000000000e+00
1	3.461749961908460e+00	2.581602105762326e-01	2.791846832762833e-01	6.855569851467170e-01	-7.095456336648369e-01	8.325890000000001e+02	1.660030000000000e+01
1	2.744712422100172e+00	2.581060309213558e-01	2.128362515524994e-01	5.441811411753242e-01	-4.888347354523443e-01	6.713440000000001e+02	1.953640000000000e+01
1	3.819346891308577e+00	2.559834375719213e-01	1.323009357118693e+00	-4.304291556634087e-01	-6.167726265217637e-01	6.159801359160294e+02	7.912617453256711e+00
1	4.969535585805801e+00	2.581712373999918e-01	2.017025193021523e+00	-9.881512416537671e-01	-8.230590349583753e-01	1.185502842805143e+03	7.732898719213428e+00
1	1.427454774374621e+00	2.567895285511488e-01	8.850072866289784e-01	-1.717811311071670e-03	-5.442141006053398e-01	8.161046783897464e+02	1.490002715644189e+01
1	5.374634590302130e+00	2.580533309242511e-01	2.036748798337561e+00	-7.409576094172240e-01	-1.067504434190837e+00	1.017030000000000e+03	9.566970000000000e+00
1	2.168987857191180e+00	2.554145178888790e-01	1.421972327353078e+00	-4.324018913110415e-01	-7.876168926991044e-01	1.102390000000000e+03	4.124190000000000e+00
1	1.743437340206804e+00	2.580350458644101e-01	1.283870995616744e+00	-3.427605035218462e-01	-7.187060446679895e-01	1.171700000000000e+03	4.749470000000000e+00
1	4.211013536261316e-01	2.503842948974089e-01	1.145092716975018e+00	-2.474849706475999e-01	-5.521140598141012e-01	1.626730000000000e+03	5.913470000000000e+00
1	2.352171115571016e+00	2.557340077698139e-01	1.041881715037761e+00	-2.105555249550158e-01	-5.583898664184305e-01	1.128900000000000e+03	6.866060000000000e+00
1	4.957779163140242e+00	2.588238604230823e-01	1.292274286554951e+00	-3.511694010446604e-01	-7.393484777846959e-01	1.307080000000000e+03	8.801610000000000e+00
1	1.818673138726116e+00	2.583620358733013e-01	1.433007119920780e+00	-6.796987451535160e-01	-5.077169302308692e-01	1.498684563153703e+03	9.744500726701233e+00
1	2.159329974059649e+00	2.585524920897161e-01	1.491386026365934e+00	-4.275617263791128e-01	-8.280530434585798e-01	1.622227796045826e+03	8.612755288802312e+00
1	3.935804523230528e+00	2.597776860531067e-01	2.072432150149581e+00	-9.341265386028879e-01	-9.490807319211925e-01	1.593735326534692e+03	6.903758613388469e+00
1	2.701107824697664e+00	2.585260611459619e-01	1.555238308009997e+00	-7.836012757366485e-01	-5.193024936624864e-01	1.367290000000000e+03	1.060860000000000e+01
1	5.523177537172986e+00	2.589548101627568e-01	1.237555265807982e+00	-4.345387237932684e-01	-5.332341730628831e-01	1.132260000000000e+03	1.254840000000000e+01
1	4.667086666421596e+00	2.583883774548533e-01	1.099089756079231e+00	-2.030743067194449e-01	-6.601907104804338e-01	1.125690000000000e+03	1.241700000000000e+01
1	3.618661157057173e+00	2.587973675192524e-01	1.950023717642866e+00	-8.888893343891788e-01	-8.411586352021868e-01	1.523370000000000e+03	8.494170000000000e+00
1	4.163805873257166e+00	2.527704678574488e-01	4.571179460070073e-01	6.375242919472123e-01	-7.127667134440879e-01	5.820810202440740e+03	6.696412353960524e+00
1	3.354862670917602e+00	2.464189891685605e-01	5.499583876576308e-01	9.868034696302680e-01	-1.158661811755611e+00	7.576145536250787e+03	4.512916619256540e+00
1	3.020705820205045e-01	2.531440892713532e-01	1.888677326137417e+00	-3.760344156539103e-01	-9.803801542684917e-01	4.541620000000000e+03	8.281010000000000e+00
1	5.363000268019827e+00	2.581599965129296e-01	1.552342911682593e+00	-4.801004328876117e-01	-8.313196528294450e-01	2.099270000000000e+03	7.577450000000000e+00
1	1.371589934915599e+00	2.553517046481648e-01	1.120625794814179e+00	-3.482063699978685e-01	-2.281153384690166e-01	3.256250000000000e+03	1.015630000000000e+01
1	4.274728266617780e+00	2.526571537527217e-01	1.561807510879280e+00	-1.035626625215534e+00	-2.611180024380863e-01	7.157780000000000e+03	4.739600000000000e+00
1	2.303723470163494e+00	2.648979957418091e-01	1.627002788173064e+00	-6.260104297731954e-01	-8.622428668955263e-01	5.317583935777511e+03	3.571254791309250e+00
1	4.402992877118752e+00	2.572616621394785e-01	7.900204149869838e-01	2.320481221210989e-01	-7.786852523208372e-01	3.911037023615055e+03	6.656068405015283e+00
1	4.912913525997712e+00	2.570974580619814e-01	2.630355862002901e+00	-1.264190043822691e+00	-1.076319697996795e+00	3.547680000000000e+03	9.344379999999999e+00
1	3.866518064062341e+00	2.587057291811881e-01	2.708221405238634e+00	-1.433746141042475e+00	-1.070702427545218e+00	6.084390000000000e+03	6.273460000000000e+00
1	9.040481644027859e-01	2.573676893546075e-01	1.335010285856480e+00	-4.069003437466159e-01	-6.829079981520624e-01	6.018100000000000e+03	3.874110000000000e+00
1	5.333826627524497e-01	2.561269343148845e-01	7.997787290288325e-01	1.168502534487688e-01	-6.419511121735461e-01	5.430490000000000e+03	4.480490000000000e+00
1	4.067610204842302e+00	2.283120275032844e-01	1.696712940777644e+00	-1.031634165690035e+00	8.392215591492443e-01	1.400115423941634e+04	6.598409120405977e+00
1	2.556853397914012e+00	2.257589137647956e-01	4.457840534122421e-02	9.053157163760748e-01	5.583089680154694e-01	1.444847057810738e+04	6.276149392493279e+00
1	2.130993825947075e+00	2.284331188927580e-01	1.165474343288103e+00	1.666940601888129e+00	-1.360154024326426e+00	1.370630000000000e+04	6.444880000000000e+00
1	5.398561659669036e-01	2.359659632155655e-01	7.857440608126049e-01	9.851582511978171e-01	8.694120088817352e-01	1.454170000000000e+04	8.067740000000001e+00
1	5.478782583228581e+00	2.232820167418539e-01	1.123321918509357e-02	5.138614683222991e-01	4.314969670333839e-01	1.389030000000000e+04	5.061570000000000e+00
1	2.158217326532518e+00	2.317630075769699e-01	7.630376011800297e-01	5.536640867507171e-01	9.839496546047913e-02	1.279230000000000e+04	6.713770000000000e+00
1	4.877768001812431e+00	2.491064629493232e-01	1.048864040356862e+00	1.194478001488529e+00	-5.318430375715900e-01	8.184501811879552e+03	1.273790363724678e+01
1	7.446325629432632e+00	2.409720063830992e-01	2.256897569049328e+00	-3.844406595721853e-01	8.756260986473281e-01	1.444118394204443e+04	1.262318793318832e+01
1	4.948664153943176e+00	2.461555890651528e-01	4.488118583984097e-01	3.465182794669669e-01	-2.545796805105596e-01	8.041920000000000e+03	6.142420000000000e+00
1	6.886678635666348e+00	2.408561737774572e-01	1.086427463152268e+00	-1.305622109353286e+00	8.791966740758901e-01	1.409150000000000e+04	6.558410000000000e+00
1	2.532240622727523e+00	2.297746051214972e-01	1.838661578400745e+00	1.394496368386800e+00	-1.195208492179001e+00	1.499600000000000e+04	7.646960000000000e+00
1	1.915128865824892e-01	2.228019071364125e-01	3.754402136781603e-01	1.898046752556999e+00	-1.703861694894914e+00	1.386170000000000e+04	3.643220000000000e+00
1	5.162990400056607e-02	2.476813504425425e-01	3.184224519494899e-01	2.203388120464919e+00	-2.132840644254985e+00	1.377666494056316e+04	4.728268778795177e+00
1	1.135748712202616e+00	2.479071711159588e-01	1.859709029556480e-01	1.058979957924143e+00	-8.510994583772340e-01	1.361726121492636e+04	5.171890215420207e+00
1	4.692030463003403e+00	2.541321720028895e-01	1.264295737257690e+00	-9.159008369586130e-01	3.781236482353859e-01	6.383840000000000e+03	1.368800000000000e+01
1	5.286489832837320e+00	2.620440465739456e-01	7.950153214737493e-01	5.089860541582958e-01	-1.213920940619944e+00	9.012760000000000e+03	4.144790000000000e+00
1	5.840706352999762e+00	2.544812896679892e-01	1.196604704032155e-01	8.875419520108390e-01	-7.813975360914812e-01	1.287840000000000e+04	5.352310000000000e+00
1	7.104392127004362e+00	2.558684095080270e-01	4.761610748752402e-01	1.778502729478527e+00	-1.970069452258533e+00	6.880110000000000e+03	7.764470000000000e+00
