yuktype	L1	L2	L3	L4	L5	m12sq	tbeta
1	6.9654045842559791	0.27250552854297194	1.2194574959949314	0.67387787615448791	-2.294883300799802	4432.7726362651429	2.8560518512939415
1	7.6986050668092405	0.27250552854297194	1.2194574959949314	0.7448123894339076	-2.294883300799802	4432.7726362651429	3.1566888882722508
1	6.9654045842559791	0.30119032102117949	1.2194574959949314	0.67387787615448791	-2.076322986437916	4432.7726362651429	2.8560518512939415
1	7.6986050668092405	0.30119032102117949	1.2194574959949314	0.7448123894339076	-2.076322986437916	4432.7726362651429	3.1566888882722508
1	6.9654045842559791	0.27250552854297194	1.3478214429417663	0.67387787615448791	-2.294883300799802	4899.3802821877889	2.8560518512939415
1	7.6986050668092405	0.27250552854297194	1.3478214429417663	0.7448123894339076	-2.294883300799802	4899.3802821877889	3.1566888882722508
1	6.9654045842559791	0.30119032102117949	1.3478214429417663	0.67387787615448791	-2.076322986437916	4899.3802821877889	2.8560518512939415
1	7.6986050668092405	0.30119032102117949	1.3478214429417663	0.7448123894339076	-2.076322986437916	4899.3802821877889	3.1566888882722508
1	7.3159153486237445	0.28644500322891447	1.2802310579645113	0.71400309661924843	-2.1773710730341995	4724.4024149667966	3.034982840373377
1	7.2998258717148792	0.28604208167575323	1.2768226464606736	0.71866106044429912	-2.1691390024495405	4782.7283707071274	3.0635953109636573
1	7.2837363948060148	0.285639160122592	1.273414234956836	0.72331902426934991	-2.160906931864881	4841.0543264474582	3.0922077815539382
1	7.2676469178971495	0.28523623856943076	1.2700058234529985	0.72797698809440059	-2.152674861280222	4899.3802821877889	3.1208202521442185
