yuktype	L1	L2	L3	L4	L5	m12sq	tbeta	Dm11sq	Dm22sq	Dm12sq	DL1	DL2	DL3	DL4	DL5	DT1	DT2	DT3	status_nlo_stability	status_ewsr	status_tracing	status_coex_pairs	runtime	status_crit_0	T_crit_0	omega_CB_crit_false_0	omega_1_crit_false_0	omega_2_crit_false_0	omega_CP_crit_false_0	omega_CB_crit_true_0	omega_1_crit_true_0	omega_2_crit_true_0	omega_CP_crit_true_0	status_bounce_sol_0	status_nucl_approx_0	T_nucl_approx_0	omega_CB_nucl_approx_false_0	omega_1_nucl_approx_false_0	omega_2_nucl_approx_false_0	omega_CP_nucl_approx_false_0	omega_CB_nucl_approx_true_0	omega_1_nucl_approx_true_0	omega_2_nucl_approx_true_0	omega_CP_nucl_approx_true_0	status_nucl_0	T_nucl_0	omega_CB_nucl_false_0	omega_1_nucl_false_0	omega_2_nucl_false_0	omega_CP_nucl_false_0	omega_CB_nucl_true_0	omega_1_nucl_true_0	omega_2_nucl_true_0	omega_CP_nucl_true_0	status_perc_0	T_perc_0	omega_CB_perc_false_0	omega_1_perc_false_0	omega_2_perc_false_0	omega_CP_perc_false_0	omega_CB_perc_true_0	omega_1_perc_true_0	omega_2_perc_true_0	omega_CP_perc_true_0	status_compl_0	T_compl_0	omega_CB_compl_false_0	omega_1_compl_false_0	omega_2_compl_false_0	omega_CP_compl_false_0	omega_CB_compl_true_0	omega_1_compl_true_0	omega_2_compl_true_0	omega_CP_compl_true_0	status_gw_0	T_star_0	T_reh_0	v_wall_0	alpha_PT_0	beta/H_0	kappa_col_0	kappa_sw_0	eps_turb_0	cs_f_0	cs_t_0	fb_col_0	h2Omegab_col_0	f_1_sw_0	f_2_sw_0	h2Omega_2_sw_0	f_1_turb_0	f_2_turb_0	h2Omega_2_turb_0	SNR(LISA-3yrs)_col_0	SNR(LISA-3yrs)_sw_0	SNR(LISA-3yrs)_turb_0	SNR(LISA-3yrs)_0	transition_history
1	0.2061394598313448	0.341679580207815	3.0833466997466124	-1.408279004829568	-1.5476599000512343	12768.777547483274	2.0501578931930924	3583.7312344657489	1960.164263843737	171.61667572843305	-0.11325866867206692	-0.10524248843231561	-0.050237415790986464	0	-0.0018606756012914077	0	0	0	success	ew_sym_res	success	success	48.253999999999998	success	141.15949717254898	0	0	0	0	-1.2761713893140135e-10	39.005958730943661	77.144531004457605	-5.0902933819175727e-11	success	success	140.98204694055039	0	0	0	0	1.6812668848739758e-10	42.027238095704767	82.995238352201028	-2.0142588929276866e-10	success	140.98882282875502	0	0	0	0	-8.3139213330780688e-11	41.929942181717351	82.807036900288679	2.6330029054730592e-10	success	140.94957937499026	0	0	0	0	-9.522496848123094e-11	42.479497662691806	83.869882284024726	-1.842161170936032e-10	success	140.94653685319685	0	0	0	0	-3.688137074332057e-10	42.520753779859113	83.949655586681914	-3.5555717951807926e-10	success	140.9495807949246	140.9495807949246	0.94999999999999996	0.0012217411837874407	117261.24839711796	0	0.0019230519230052099	0.10000000000000001	0.57692090211609925	0.57625848496815313	0.30374158346767738	0	0.1355286020576543	0.8612380935511037	2.1380988885128509e-24	0.00011010250517065408	1.4908146226341974	1.6685469422395172e-30	0	2.1516367997782139e-15	6.59301197655632e-19	2.1519880135973075e-15	0-(0)->1
1	0.814290420651295	0.2726866425670808	3.9646066758121505	-1.79413241138903	-2.0476323251471253	1386.0546826016782	3.337036301464257	8208.0894406032639	3896.1506786621749	775.13002967320381	-0.65046913328692491	-0.14267413455352365	-0.06750092377864722	0	-0.008089006681009446	0	0	0	success	ew_sym_res	success	success	43.823	success	119.82048123874767	0	0	0	0	2.657724103363127e-10	64.55108819156473	182.70801688186765	-3.9856856229608985e-10	success	success	113.50138036513863	0	0	0	0	2.7645007328037829e-10	68.3664260055711	196.8466384038625	3.3968875962434073e-10	success	113.76758629043336	0	0	0	0	-1.5047454388605291e-10	68.256683852507805	196.36707154456968	-4.2290968817060659e-11	success	112.93111694671296	0	0	0	0	-6.906584859508819e-11	68.591213022968347	197.84955617236008	2.4432613581026965e-10	success	112.84306410038053	0	0	0	0	-1.4963267005056153e-10	68.624720443301882	198.00155168050054	-3.2128997679178516e-10	success	112.93111694671296	112.93111694671296	0.94999999999999996	0.0093867031993910468	3249.796496560672	0	0.014267564203111966	0.10000000000000001	0.57727933364171857	0.57368696429916943	0.0067358641240655411	0	0.0030002451246398817	0.018935252024286951	1.0114406690715788e-18	1.832760327115535e-05	0.033002696371038698	6.9874275575927132e-24	0	1.220614930766193e-05	1.2155848091505996e-10	1.2206265593839352e-05	0-(0)->1
1	5.278745958281944	0.2354290839757044	0.8486749778857966	1.3037712649357909	-1.1350673170332302	12109.344285336989	6.657751287025503	9045.3122369942066	612.53631237703519	172.60500744305693	-1.1875260781957373	-0.056177571635189584	-0.10066805514202944	0	0.034402918490887537	0	0	0	success	non_bfb	success	success	36.316000000000003	success	181.7882499372048	0	0	0	0	8.0277605437641772e-11	4.9992177748709414	19.277251556808938	3.7404818196723465e-09	success	success	181.77936480647764	0	0	0	0	3.620779606905285e-09	5.1639719169262044	19.917364763015502	-3.3735637496392008e-09	success	181.77964196979002	0	0	0	0	4.9298052373787422e-10	5.1591098936804443	19.898467207463785	-6.5271103290408653e-10	success	181.77704585443962	0	0	0	0	8.5926536922148524e-10	5.2036091042739088	20.071443723568443	-2.7019791849695037e-09	success	181.77687336030385	0	0	0	0	9.9465878626845316e-10	5.2065207438474355	20.082763122200319	-2.6652110061504126e-09	success	181.77704572906629	181.77704572906629	0.94999999999999996	2.3087485809771962e-05	2658947.4806950008	0	3.6861673530617325e-05	0.10000000000000001	0.57776697403394139	0.57775306221246892	8.8898304323453878	0	3.98599290942327	25.431325818679081	2.6719938015488062e-32	6.1667113282712086e-05	43.845922003655964	4.2196966316990149e-40	0	1.083741679724599e-27	5.6692436505313574e-30	1.0866982422746645e-27	0-(0)->1
1	7.33200482553261	0.2868479247820757	1.2836394694683488	0.7093451327941978	-2.185603143618859	4666.076459226466	3.006370369783096	14080.68265602765	1494.3242326066345	591.87682106130239	-0.67489403184983687	-0.082043234371113119	-0.15717432653319702	0	0.07120485940624656	0	0	0	success	non_bfb	success	no_coex_pair	3.7610000000000001	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set
1	1.156330490480512	0.2331907612638231	0.3637036104174252	3.730873780970079	-3.5899168520497167	9029.287637650732	3.37579137424349	-5651.1236463068326	3443.8892330947001	-3610.3127842839222	2.3126920994149307	-0.26993593935911681	-0.051756060373503956	0	-0.44615966604853491	0	1.7462298274040222e-09	0	success	ew_sym_res	success	success	44.427	success	130.13940114347545	0	0	0	0	-1.2214992208589628e-10	58.574572100978926	145.02002471300014	-1.5228958275958799e-10	success	success	127.91939124233437	0	0	0	0	1.7271295602549868e-09	60.977270459413027	157.2619852662925	4.3160083220422087e-11	success	128.00789250775796	0	0	0	0	-1.1444487487915747e-09	60.902588880510734	156.85716482182619	1.4214563396632782e-10	success	127.65838134189997	0	0	0	0	9.2988157915094843e-10	61.190540202417964	158.42766200604214	2.2589670468146822e-11	success	127.62557088831292	0	0	0	0	-3.8285412105576828e-10	61.216644319758444	158.57133408282039	9.4653514167191739e-11	success	127.65838748587603	127.65838748587603	0.94999999999999996	0.0042575797185182302	9867.3076854143928	0	0.0066032707873719164	0.10000000000000001	0.57707810436925344	0.57509117108205399	0.023138869327908748	0	0.010304531558033932	0.065277903753199973	1.121260083272829e-20	2.8914314987892243e-05	0.11334984713837326	3.3696796912823854e-26	0	1.2124595637250556e-08	1.7477822027988341e-13	1.2124733347970082e-08	0-(0)->1
1	3.900143943487423	0.4068831714679385	1.1163809882847664	-1.7664090928627545	0.1727720757819473	4934.480179319838	2.5678430616425536	6706.9412022013248	-442.33525213450577	987.71021721574368	-0.095645216334886513	-0.029484680522247786	-0.034006965484525302	0	0.04937899731391493	0	0	0	success	ew_sym_res	success	success	32.756	success	156.65176359227121	0	0	0	0	1.9043940590200869e-09	9.2391414178657261	24.695706149747799	3.0636022454640111e-09	success	success	156.63897960279118	0	0	0	0	1.1702411708201216e-09	9.6680892193962418	25.829911090614857	5.987854257614527e-09	success	156.63941949974173	0	0	0	0	1.2112299220677582e-09	9.6544248245150399	25.793802035802848	-5.0340324360179388e-10	success	156.635783881728	0	0	0	0	-3.025271732429257e-11	9.765111043821495	26.0862572114134	1.2214881672579083e-09	success	156.63553687639364	0	0	0	0	-1.8112834995074438e-10	9.7724618648830219	26.105676255356702	9.9893854525417306e-10	success	156.635783881728	156.635783881728	0.94999999999999996	7.4642099376643953e-05	1599246.3612228045	0	0.00011880233616739522	0.10000000000000001	0.57742190255092773	0.57737904528308337	4.6055646964380195	0	2.0661998409399609	13.169481104358367	2.614194258005798e-30	0.00010318267790534709	22.728198250339574	1.2658522240331287e-37	0	7.6193987024543561e-25	3.2808820398795852e-27	7.636499782725585e-25	0-(0)->1
1	6.894232099746165	0.0788266464350619	2.756340679639706	4.882392123037801	3.741933685402689	86830.60597161014	7.932889640436517	74384.369675230686	-12601.921223815654	-2625.5675244801573	-116.9241262075726	-1.236680414755629	-3.3948453671116168	0	0.12722632591044625	1.6298145055770874e-09	1.6763806343078613e-08	0	no_nlo_stability	not_set	not_set	not_set	0.58599999999999997	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set
1	4.649550206478783	5.811571843406831	1.7765652873534077	-3.830065902434815	-2.743609426465221	440773.24098139314	1.06961076618975	-61187.858091467562	-61340.767090394795	72875.508061583256	-2.3813417878208023	-3.4291963894766124	-1.1165451650257434	0	-0.28455243407955089	-1.4901161193847656e-08	7.4505805969238281e-09	0	success	ew_sym_res	success	no_coex_pair	5.8129999999999997	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set
1	5.5333850511385245	1.4709620802623875	6.609660373142364	-7.4646954040459566	-1.8750772849006383	442670.59500011936	1.9849965725408245	-266186.28983835917	-92721.747277587303	39216.371878355669	1.863844421335463	-0.73473347725083216	-2.2128183250528566	0	-2.0309803180793442	0	-1.4901161193847656e-08	0	success	non_bfb	success	success	60.701000000000001	success	225.12143435230439	0	0	0	0	3.6195027996940505e-11	17.451278731463191	35.576286478078543	4.5075052848395248e-10	failure	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
1	3.65662630415676	7.800919783296389	6.097052121183878	-10.057073691475344	-1.2627870136827262	405854.2047139205	1.0396563264865104	-94242.901013926137	-119009.56914245561	33007.89062484826	-0.52547623328744197	-5.1964967552202337	-2.7520755818277056	0	-2.2411706655493515	-7.4505805969238281e-09	-1.4901161193847656e-08	0	success	non_bfb	success	no_coex_pair	7.9009999999999998	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set
