yuktype	L1	L2	L3	L4	L5	m12sq	tbeta	Dm11sq	Dm22sq	Dm12sq	DL1	DL2	DL3	DL4	DL5	DT1	DT2	DT3	status_nlo_stability	status_ewsr	status_tracing	status_coex_pairs	runtime	transition_history
1	7.3321310154520853	0.0913346076060505	1.9953662974249469	2.660426778906303	-3.668375027787441	31581.06655702432	2.647563416752724	48120.214614068391	10240.037579045927	9862.0791274191233	-5.6369994212545773	-0.47417110788197053	-1.1996164704958925	0	0.9582182785638661	1.1059455573558807e-09	0	0	success	non_bfb	success	no_coex_pair	5.0839999999999996	not_set
1	7.3325022002218248	0.091361421496433698	1.9953953323187152	2.6604492116342922	-3.6684225021584522	31580.324830506761	2.6474895360642092	48123.068824977192	10240.772300503744	9862.7116617613374	-5.6371805955724446	-0.47418569040624586	-1.1996706266917461	0	0.95826650324251406	0	0	0	success	non_bfb	success	no_coex_pair	4.5350000000000001	not_set
