yuktype	L1	L2	L3	L4	L5	m12sq	tbeta	Dm11sq	Dm22sq	Dm12sq	DL1	DL2	DL3	DL4	DL5	DT1	DT2	DT3	status_nlo_stability	status_ewsr	status_tracing	status_coex_pairs	runtime	status_crit_0	T_crit_0	omega_CB_crit_false_0	omega_1_crit_false_0	omega_2_crit_false_0	omega_CP_crit_false_0	omega_CB_crit_true_0	omega_1_crit_true_0	omega_2_crit_true_0	omega_CP_crit_true_0	status_bounce_sol_0	status_nucl_approx_0	T_nucl_approx_0	omega_CB_nucl_approx_false_0	omega_1_nucl_approx_false_0	omega_2_nucl_approx_false_0	omega_CP_nucl_approx_false_0	omega_CB_nucl_approx_true_0	omega_1_nucl_approx_true_0	omega_2_nucl_approx_true_0	omega_CP_nucl_approx_true_0	status_nucl_0	T_nucl_0	omega_CB_nucl_false_0	omega_1_nucl_false_0	omega_2_nucl_false_0	omega_CP_nucl_false_0	omega_CB_nucl_true_0	omega_1_nucl_true_0	omega_2_nucl_true_0	omega_CP_nucl_true_0	status_perc_0	T_perc_0	omega_CB_perc_false_0	omega_1_perc_false_0	omega_2_perc_false_0	omega_CP_perc_false_0	omega_CB_perc_true_0	omega_1_perc_true_0	omega_2_perc_true_0	omega_CP_perc_true_0	status_compl_0	T_compl_0	omega_CB_compl_false_0	omega_1_compl_false_0	omega_2_compl_false_0	omega_CP_compl_false_0	omega_CB_compl_true_0	omega_1_compl_true_0	omega_2_compl_true_0	omega_CP_compl_true_0	status_gw_0	T_star_0	T_reh_0	v_wall_0	alpha_PT_0	beta/H_0	kappa_col_0	kappa_sw_0	eps_turb_0	cs_f_0	cs_t_0	fb_col_0	h2Omegab_col_0	f_1_sw_0	f_2_sw_0	h2Omega_2_sw_0	f_1_turb_0	f_2_turb_0	h2Omega_2_turb_0	SNR(LISA-3yrs)_col_0	SNR(LISA-3yrs)_sw_0	SNR(LISA-3yrs)_turb_0	SNR(LISA-3yrs)_0	transition_history
1	0.2061394598313448	0.341679580207815	3.0833466997466124	-1.408279004829568	-1.5476599000512343	12768.777547483274	2.0501578931930924	3583.7312344657489	1960.164263843737	171.61667572843305	-0.11325866867206692	-0.10524248843231561	-0.050237415790986464	0	-0.0018606756012914077	0	0	0	success	ew_sym_res	success	success	21.821999999999999	success	141.15971266471621	0	0	0	0	-1.1926612288368472e-10	39.001385902481864	77.13566492737101	4.9224399723127344e-10	success	success	140.98204663484137	0	0	0	0	-1.6768378896331735e-10	42.027238836716478	82.995239846322363	-3.671049195041973e-10	success	140.98882255094918	0	0	0	0	3.9699419540724241e-11	41.929946000688595	82.807044290967355	-1.4450208427993773e-11	success	140.94958144081198	0	0	0	0	-1.4058355897934007e-10	42.479466542825598	83.869822163847189	5.0773145066196133e-11	success	140.94653583461439	0	0	0	0	3.6256234437396959e-10	42.520764829471318	83.949677000980103	-8.6025629653094575e-11	success	140.94958013418875	140.94958013418875	0.94999999999999996	0.0012217416839286584	117239.92446137984	0	0.0019230527045161309	0.10000000000000001	0.57692090211268754	0.57625848470995866	0.30368634668861488	0	0.13555333920139456	0.8613952890769222	2.1373398645577678e-24	0.00011012264634549456	1.4910867312153404	1.6679407151443428e-30	0	2.149714745841453e-15	6.5894138514265047e-19	2.1500657654603672e-15	0-(0)->1
1	0.814290420651295	0.2726866425670808	3.9646066758121505	-1.79413241138903	-2.0476323251471253	1386.0546826016782	3.337036301464257	8208.0894406032639	3896.1506786621749	775.13002967320381	-0.65046913328692491	-0.14267413455352365	-0.06750092377864722	0	-0.008089006681009446	0	0	0	success	ew_sym_res	success	success	21.966000000000001	success	119.82047348881807	0	0	0	0	3.0952260608020927e-10	64.551095170355566	182.70803933792089	-1.5284934441649255e-10	success	success	113.50138102987171	0	0	0	0	2.8557203348008219e-11	68.366425735431605	196.84663721566096	-3.0152968044712409e-11	success	113.76758812163078	0	0	0	0	8.1124438400467334e-11	68.256683085379876	196.36706821734276	2.6442260792641966e-10	success	112.93111409299507	0	0	0	0	1.4025463626490099e-10	68.591214113846618	197.84956111028268	4.763879209412458e-10	success	112.84306580815769	0	0	0	0	4.238594840647895e-10	68.624719796682754	198.00154873986455	2.6973788485801649e-11	success	112.93111409299507	112.93111409299507	0.94999999999999996	0.0093867047561576322	3249.9807311929944	0	0.014267566504942432	0.10000000000000001	0.57727933361306216	0.57368696406867459	0.0067362458159429739	0	0.0030003520431244146	0.018935926800369738	1.0113758504598791e-18	1.8328259388507785e-05	0.033003872474368555	6.9869337654477457e-24	0	1.2204684365254346e-05	1.2154578183272288e-10	1.2204800638941811e-05	0-(0)->1
1	5.278745958281944	0.2354290839757044	0.8486749778857966	1.3037712649357909	-1.1350673170332302	12109.344285336989	6.657751287025503	9045.3122369942066	612.53631237703519	172.60500744305693	-1.1875260781957373	-0.056177571635189584	-0.10066805514202944	0	0.034402918490887537	0	0	0	success	non_bfb	success	success	20.834	success	181.78824990252645	0	0	0	0	1.6884039873083409e-09	4.9995558381771907	19.278564489660045	2.1348384275097227e-11	success	success	181.77936480672767	0	0	0	0	-2.8116733249523477e-09	5.1639718853686212	19.917364640418597	-1.7231318275253621e-09	success	181.77964200238691	0	0	0	0	-2.596172024768882e-09	5.159109313327729	19.898464951885174	-1.6651811641559779e-09	success	181.77704582456744	0	0	0	0	-2.9662701748831814e-09	5.2036097191999007	20.071446115078224	-1.0858026824256154e-09	success	181.77687333781856	0	0	0	0	-2.8651567654166939e-09	5.2065209587429653	20.082763959571242	-1.1440505856721335e-09	success	181.77704582456744	181.77704582456744	0.94999999999999996	2.3087472516291456e-05	2658065.2814039881	0	3.6861652312767907e-05	0.10000000000000001	0.57776697403307342	0.57775306221982781	8.8868809232874639	0	3.9848650137177808	25.424129649035983	2.6734243814144874e-32	6.164962816890519e-05	43.833515150895586	4.2220759789341737e-40	0	1.0852428786379012e-27	5.674045905648324e-30	1.0882019398896614e-27	0-(0)->1
1	7.33200482553261	0.2868479247820757	1.2836394694683488	0.7093451327941978	-2.185603143618859	4666.076459226466	3.006370369783096	14080.68265602765	1494.3242326066345	591.87682106130239	-0.67489403184983687	-0.082043234371113119	-0.15717432653319702	0	0.07120485940624656	0	0	0	success	non_bfb	success	no_coex_pair	3.8380000000000001	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set
1	1.156330490480512	0.2331907612638231	0.3637036104174252	3.730873780970079	-3.5899168520497167	9029.287637650732	3.37579137424349	-5651.1236463068326	3443.8892330947001	-3610.3127842839222	2.3126920994149307	-0.26993593935911681	-0.051756060373503956	0	-0.44615966604853491	0	1.7462298274040222e-09	0	success	ew_sym_res	success	success	23.626000000000001	success	130.13940183790103	0	0	0	0	-5.3588955983781015e-11	58.574571244069595	145.02002059282998	9.7261997384908353e-12	success	success	127.91937547853061	0	0	0	0	-3.2433480166643593e-10	60.977283688144048	157.26205712231106	4.6012562949222496e-10	success	128.00787125151038	0	0	0	0	6.4533712836173943e-10	60.902606968140518	156.85726265864341	1.7917320623616796e-10	success	127.65845062218176	0	0	0	0	3.1162235697852964e-10	61.190484921765815	158.42735798462567	-3.8430670178846816e-11	success	127.62564733402098	0	0	0	0	-9.1031961883227634e-10	61.216583677279623	158.57100006344552	-1.28473121611713e-10	success	127.65844720886145	127.65844720886145	0.94999999999999996	0.0042575572715634986	9870.9506111905375	0	0.0066032366121418625	0.10000000000000001	0.57707810502768486	0.57509117821260158	0.023147422882861167	0	0.010304280943654298	0.065276317384328722	1.1212932815705883e-20	2.8913461051093861e-05	0.11334709038019727	3.3697764935537591e-26	0	1.2125630436485033e-08	1.7478747437960483e-13	1.2125768155232019e-08	0-(0)->1
1	3.900143943487423	0.4068831714679385	1.1163809882847664	-1.7664090928627545	0.1727720757819473	4934.480179319838	2.5678430616425536	6706.9412022013248	-442.33525213450577	987.71021721574368	-0.095645216334886513	-0.029484680522247786	-0.034006965484525302	0	0.04937899731391493	0	0	0	success	ew_sym_res	success	success	17.245999999999999	success	156.65176360862671	0	0	0	0	1.738376326298858e-09	9.238346602864647	24.693603766251162	-3.9625016658418054e-09	success	success	156.6389795711693	0	0	0	0	-1.4242864435047e-10	9.6680901684348619	25.829913598735644	7.4655099997456376e-10	success	156.63941947757516	0	0	0	0	-3.0152622129306781e-09	9.6544254521440447	25.793803694385876	-2.8769713474221593e-09	success	156.63578427407563	0	0	0	0	4.194079218189919e-09	9.7650994408724596	26.086226558984396	9.3352994876993173e-10	success	156.63553666544513	0	0	0	0	-1.704175315097887e-09	9.7724679847470917	26.105692422663456	6.7632533148728187e-10	success	156.63578370850087	156.63578370850087	0.94999999999999996	7.4642176612536737e-05	1603066.154736541	0	0.00011880245903424248	0.10000000000000001	0.57742190254991688	0.57737904523801598	4.6165650641018416	0	2.0589703841418632	13.123402213008935	2.6320745916524974e-30	0.00010282175688983135	22.648674225560491	1.2747624226046119e-37	0	7.7525961879950377e-25	3.3155767954033324e-27	7.7698777759827924e-25	0-(0)->1
1	6.894232099746165	0.0788266464350619	2.756340679639706	4.882392123037801	3.741933685402689	86830.60597161014	7.932889640436517	74384.369675230686	-12601.921223815654	-2625.5675244801573	-116.9241262075726	-1.236680414755629	-3.3948453671116168	0	0.12722632591044625	1.6298145055770874e-09	1.6763806343078613e-08	0	no_nlo_stability	not_set	not_set	not_set	0.60099999999999998	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set
1	4.649550206478783	5.811571843406831	1.7765652873534077	-3.830065902434815	-2.743609426465221	440773.24098139314	1.06961076618975	-61187.858091467562	-61340.767090394795	72875.508061583256	-2.3813417878208023	-3.4291963894766124	-1.1165451650257434	0	-0.28455243407955089	-1.4901161193847656e-08	7.4505805969238281e-09	0	success	ew_sym_res	success	no_coex_pair	5.8029999999999999	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set
1	5.5333850511385245	1.4709620802623875	6.609660373142364	-7.4646954040459566	-1.8750772849006383	442670.59500011936	1.9849965725408245	-266186.28983835917	-92721.747277587303	39216.371878355669	1.863844421335463	-0.73473347725083216	-2.2128183250528566	0	-2.0309803180793442	0	-1.4901161193847656e-08	0	success	non_bfb	success	success	39.567	success	225.12143435230439	0	0	0	0	3.6195027996940505e-11	17.451278731463191	35.576286478078543	4.5075052848395248e-10	failure	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
1	3.65662630415676	7.800919783296389	6.097052121183878	-10.057073691475344	-1.2627870136827262	405854.2047139205	1.0396563264865104	-94242.901013926137	-119009.56914245561	33007.89062484826	-0.52547623328744197	-5.1964967552202337	-2.7520755818277056	0	-2.2411706655493515	-7.4505805969238281e-09	-1.4901161193847656e-08	0	success	non_bfb	success	no_coex_pair	7.7869999999999999	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set
