yuktype	L1	L2	L3	L4	L5	m12sq	tbeta
1	7.258684777277284	0.28397944553425497	1.2708030747736654	0.70225168146625583	-2.2074591750550474	4619.4156946342009	2.9763066660852653
1	7.4053248737879356	0.28397944553425497	1.2708030747736654	0.71643858412213968	-2.2074591750550474	4619.4156946342009	3.036434073480927
1	7.258684777277284	0.28971640402989646	1.2708030747736654	0.70225168146625583	-2.1637471121826706	4619.4156946342009	2.9763066660852653
1	7.4053248737879356	0.28971640402989646	1.2708030747736654	0.71643858412213968	-2.1637471121826706	4619.4156946342009	3.036434073480927
1	7.258684777277284	0.28397944553425497	1.2964758641630323	0.70225168146625583	-2.2074591750550474	4712.7372238187309	2.9763066660852653
1	7.4053248737879356	0.28397944553425497	1.2964758641630323	0.71643858412213968	-2.2074591750550474	4712.7372238187309	3.036434073480927
1	7.258684777277284	0.28971640402989646	1.2964758641630323	0.70225168146625583	-2.1637471121826706	4712.7372238187309	2.9763066660852653
1	7.4053248737879356	0.28971640402989646	1.2964758641630323	0.71643858412213968	-2.1637471121826706	4712.7372238187309	3.036434073480927
1	7.3287869301508364	0.28676734047144348	1.2829577871675812	0.71027672555920784	-2.1839567295019271	4677.7416503745317	3.0120928639011524
1	7.3255690347690638	0.28668675616081124	1.2822761048668139	0.71120831832421805	-2.1823103153849952	4689.4068415225984	3.0178153580192082
1	7.3223511393872904	0.28660617185017895	1.2815944225660463	0.71213991108922814	-2.1806639012680633	4701.0720326706642	3.0235378521372644
1	7.3191332440055179	0.28652558753954671	1.2809127402652787	0.71307150385423834	-2.1790174871511314	4712.7372238187309	3.0292603462553207
