yuktype	L1	L2	L3	L4	L5	m12sq	tbeta	Dm11sq	Dm22sq	Dm12sq	DL1	DL2	DL3	DL4	DL5	DT1	DT2	DT3	status_nlo_stability	status_ewsr	status_tracing	status_coex_pairs	runtime	status_crit_0	T_crit_0	omega_CB_crit_false_0	omega_1_crit_false_0	omega_2_crit_false_0	omega_CP_crit_false_0	omega_CB_crit_true_0	omega_1_crit_true_0	omega_2_crit_true_0	omega_CP_crit_true_0	status_bounce_sol_0	status_nucl_approx_0	T_nucl_approx_0	omega_CB_nucl_approx_false_0	omega_1_nucl_approx_false_0	omega_2_nucl_approx_false_0	omega_CP_nucl_approx_false_0	omega_CB_nucl_approx_true_0	omega_1_nucl_approx_true_0	omega_2_nucl_approx_true_0	omega_CP_nucl_approx_true_0	status_nucl_0	T_nucl_0	omega_CB_nucl_false_0	omega_1_nucl_false_0	omega_2_nucl_false_0	omega_CP_nucl_false_0	omega_CB_nucl_true_0	omega_1_nucl_true_0	omega_2_nucl_true_0	omega_CP_nucl_true_0	status_perc_0	T_perc_0	omega_CB_perc_false_0	omega_1_perc_false_0	omega_2_perc_false_0	omega_CP_perc_false_0	omega_CB_perc_true_0	omega_1_perc_true_0	omega_2_perc_true_0	omega_CP_perc_true_0	status_compl_0	T_compl_0	omega_CB_compl_false_0	omega_1_compl_false_0	omega_2_compl_false_0	omega_CP_compl_false_0	omega_CB_compl_true_0	omega_1_compl_true_0	omega_2_compl_true_0	omega_CP_compl_true_0	status_gw_0	T_star_0	T_reh_0	v_wall_0	alpha_PT_0	beta/H_0	kappa_col_0	kappa_sw_0	eps_turb_0	cs_f_0	cs_t_0	fb_col_0	h2Omegab_col_0	f_1_sw_0	f_2_sw_0	h2Omega_2_sw_0	f_1_turb_0	f_2_turb_0	h2Omega_2_turb_0	SNR(LISA-3yrs)_col_0	SNR(LISA-3yrs)_sw_0	SNR(LISA-3yrs)_turb_0	SNR(LISA-3yrs)_0	transition_history
2	4.0866241941672206	0.2582849781942862	3.556901819172634	-1.783927596632666	-1.5350085508265986	1079.84	12.4592	9838.9511378145162	2544.7335155527771	114.35345023720674	-3.7539831629570908	-0.091693948500957634	-0.097366700381735075	0	-0.0066981115143397345	0	0	0	success	non_bfb	success	success	27.135999999999999	success	158.37553534335791	0	0	0	0	3.1376981849998698e-09	12.7806301379117	120.56859478910286	1.5198257633989441e-08	success	success	157.61896368755464	0	0	0	0	-9.3956665856014588e-09	13.905620225370582	129.59696465131117	-2.0206070701104773e-08	success	157.64647653838819	0	0	0	0	5.456562072190138e-09	13.871188161549858	129.32004009505474	7.9304284925000789e-09	success	157.50395668080347	0	0	0	0	-1.910197518604455e-08	14.045813729405282	130.72527645873643	1.0875706955071209e-08	success	157.49188790755517	0	0	0	0	-1.6938345046104255e-08	14.060192178827931	130.84107516215661	-2.299723772910332e-08	success	157.50395668080347	157.50395668080347	0.94999999999999996	0.0011372563640750773	33013.477604964413	0	0.0017979675346531147	0.10000000000000001	0.57744874753239228	0.57678326782681621	0.095602296157500821	0	0.042702331978701401	0.27174033130528247	1.928423630441978e-23	3.2364668050280863e-05	0.46972565176571546	1.5898853642709957e-29	0	5.4083651462636203e-13	1.993674138428184e-17	5.4084825751003838e-13	0-(0)->1
2	4.087032897456966	0.2582849781942862	3.5565461289907168	-1.783927596632666	-1.5350085508265986	1079.84	12.4592	9839.4726983162036	2544.1436021544555	114.35470064808197	-3.7540282052343179	-0.091680490731863629	-0.097376628909415189	0	-0.0066971651527183351	0	0	0	success	non_bfb	success	success	26.706	success	158.38168675787006	0	0	0	0	-1.1794396710142312e-09	12.766532004317916	120.51628773334936	2.8610520826340233e-08	success	success	157.62645350693285	0	0	0	0	9.3209569022512257e-09	13.890632621076021	129.54065800613577	-5.5353563485786232e-09	success	157.65391723193125	0	0	0	0	1.1264691194196725e-08	13.856226175045064	129.26386607053695	4.9458720670537708e-09	success	157.51160580500209	0	0	0	0	1.3357326649724484e-08	14.03077813076542	130.6688668109374	-6.9615261645082749e-09	success	157.49956560544882	0	0	0	0	5.2509788725576662e-09	14.045137528508834	130.78453966868398	9.8161315117899051e-11	success	157.51160580500209	157.51160580500209	0.94999999999999996	0.0011361868974424309	33059.147623343342	0	0.0017962903092462157	0.10000000000000001	0.57744886672282136	0.57678396620456396	0.095739216686611783	0	0.042813773725887669	0.27245001123053753	1.9136851661923904e-23	3.241875609729434e-05	0.47095151098476434	1.575858620043035e-29	0	5.3282282740374168e-13	1.9709423661862641e-17	5.3283443196259125e-13	0-(0)->1
2	4.087032897456966	0.2582849781942862	3.556901819172634	-1.783927596632666	-1.5351620516816813	1079.84	12.4592	9840.0456167565098	2544.8797324082243	114.35124315544745	-3.7538729915075399	-0.091702433017280968	-0.097398639253668609	0	-0.0067005822276261385	0	0	0	success	non_bfb	success	success	27.074999999999999	success	158.38065887430639	0	0	0	0	-2.7844145489400732e-09	12.776827802980657	120.55878942036168	3.4722622476730006e-08	success	success	157.62435222918913	0	0	0	0	-2.0453036026220371e-09	13.901609358276762	129.58607888426681	1.2339394997478039e-10	success	157.65185434958835	0	0	0	0	1.8853174774923672e-08	13.86718328839688	129.30919182139033	2.376961363495412e-09	success	157.50939491052111	0	0	0	0	5.5064239447575552e-09	14.041773214176736	130.7141905672263	-1.7355652311673464e-08	success	157.49731206127041	0	0	0	0	-1.0862122909949007e-08	14.056171637212884	130.83015361490072	1.6382388482108395e-08	success	157.50939491052111	157.50939491052111	0.94999999999999996	0.0011369071148631146	33039.050077397827	0	0.0017974200522570269	0.10000000000000001	0.57744880148137301	0.57678351210423595	0.095679666199578045	0	0.042648190729812421	0.271395975977336	1.9311977710493799e-23	3.2313754763395813e-05	0.46913009802793665	1.5920868548821143e-29	0	5.4352968795989124e-13	1.9989686847230398e-17	5.4354146422118803e-13	0-(0)->1
2	4.087032897456966	0.2582849781942862	3.556901819172634	-1.783927596632666	-1.5350085508265986	1079.9479839999999	12.4592	9839.3705893044953	2544.750863873569	114.33550987635384	-3.7533915837266831	-0.091695334259598804	-0.0973798275679221	0	-0.0066992354035344034	0	0	0	success	non_bfb	success	success	26.832000000000001	success	158.38111004849986	0	0	0	0	-3.2916283903386204e-08	12.780478112278288	120.56003818998349	4.0410656407277429e-08	success	success	157.6247362667759	0	0	0	0	-6.3785134435675718e-10	13.905418081471062	129.58756272614673	9.9250051751483407e-09	success	157.65224189339671	0	0	0	0	1.9496687725654157e-08	13.87098750070453	129.31066409227452	-3.3873896068925264e-09	success	157.50974368544948	0	0	0	0	-1.4542096875986144e-08	14.045624300438989	130.71591975397243	-8.8165733730857086e-09	success	157.49768484093659	0	0	0	0	-2.2968073390978419e-09	14.059994002193887	130.83164214394594	1.0907395248504984e-08	success	157.50974368544948	157.50974368544948	0.94999999999999996	0.0011369255292164142	33010.095815928573	0	0.0017974484883843155	0.10000000000000001	0.5774487679328878	0.57678346968183325	0.095596028376001688	0	0.042749808337928172	0.27204259874562492	1.9228482795207856e-23	3.2391266804129241e-05	0.47024789171720988	1.5846353986222847e-29	0	5.3760746396370833e-13	1.9848844724941936e-17	5.3761915317096406e-13	0-(0)->1
2	4.0868741156553607	0.25825842561449214	3.5568724871639104	-1.7839014053349473	-1.5350191163605043	1079.7483638807921	12.459398304773538	9839.356454172188	2544.6878025014416	114.36693002187093	-3.7545031803491846	-0.091692465262458486	-0.097365095417824857	0	-0.0066981989547303606	0	0	0	success	non_bfb	success	success	26.356999999999999	success	158.36940923098001	0	0	0	0	-5.1957768623600899e-09	12.782533422927266	120.58144789644793	-1.934960119223957e-08	success	success	157.61251347541599	0	0	0	0	-8.8631489561326029e-09	13.907757755168577	129.61126628249889	1.8301625918643002e-08	success	157.64003865570575	0	0	0	0	5.7869813545311223e-09	13.87331822540996	129.33429244837774	2.8271939940210071e-09	success	157.49746594536091	0	0	0	0	-1.901899073733344e-09	14.047968220759271	130.73967264461561	5.3677599011096256e-09	success	157.48539287885842	0	0	0	0	-2.4067878823638101e-10	14.062348472404873	130.85548171552782	-1.8467878922461131e-09	success	157.49746594536091	157.49746594536091	0.94999999999999996	0.0011375570291205085	32995.320186726007	0	0.0017984396446655206	0.10000000000000001	0.57744875563836839	0.57678311177029706	0.095545762545979435	0	0.042685335898472655	0.27163206156008102	1.9312973931781841e-23	3.2360305640926151e-05	0.46953869488319927	1.5926970763639178e-29	0	5.4224310047779121e-13	1.9979950192873715e-17	5.4225486949915313e-13	0-(0)->1
2	4.0870501469007117	0.25836277854103717	3.5567685525205577	-1.7838985517342469	-1.535078671368181	1079.8281948029082	12.459108301387721	9839.4031818958738	2544.5984732719562	114.33395897662726	-3.7532263560966128	-0.091691211270305481	-0.097385203963772954	0	-0.0066999459190100136	0	0	0	success	non_bfb	success	success	61.603000000000002	success	158.40471174284892	0	0	0	0	8.9874813415892988e-10	12.749680288395723	120.49055338567977	2.7360342385892654e-08	success	success	157.65009541952645	0	0	0	0	3.7258407928128228e-08	13.871924035759312	129.51145027864771	-6.0132008344865628e-10	success	157.67753533239738	0	0	0	0	-2.0722944331847532e-08	13.837573155940136	129.23476545786065	2.4618841228902666e-08	success	157.53534275811353	0	0	0	0	1.32440207425349e-08	14.011850042537272	130.63926897658601	6.3407494054587616e-09	success	157.52328777777575	0	0	0	0	1.4962807590362967e-08	14.026216476649877	130.75513919704809	1.4365463809213219e-08	success	157.53534275811353	157.53534275811353	0.94999999999999996	0.001135276030010522	33113.022982531242	0	0.001794859241836492	0.10000000000000001	0.57744878576897885	0.57678438564803614	0.095909745034549063	0	0.042759876138384431	0.27210733400047693	1.9138343668559026e-23	3.2352083426336082e-05	0.47035863752222873	1.5752670564597856e-29	0	5.3473532493937775e-13	1.9726853788985551e-17	5.3474694190363066e-13	0-(0)->1
