yuktype	L1	L2	L3	L4	L5	m12sq	tbeta
1	6.5988043429793493	0.25816313230386811	1.1552755225215139	0.63841061951477795	-2.4041634579807449	4199.4688133038189	2.7057333328047863
1	8.0652053080858703	0.25816313230386811	1.1552755225215139	0.78027964607361755	-2.4041634579807449	4199.4688133038189	3.3070074067614059
1	6.5988043429793493	0.31553271726028331	1.1552755225215139	0.63841061951477795	-1.967042829256973	4199.4688133038189	2.7057333328047863
1	8.0652053080858703	0.31553271726028331	1.1552755225215139	0.78027964607361755	-1.967042829256973	4199.4688133038189	3.3070074067614059
1	6.5988043429793493	0.25816313230386811	1.4120034164151838	0.63841061951477795	-2.4041634579807449	5132.6841051491128	2.7057333328047863
1	8.0652053080858703	0.25816313230386811	1.4120034164151838	0.78027964607361755	-2.4041634579807449	5132.6841051491128	3.3070074067614059
1	6.5988043429793493	0.31553271726028331	1.4120034164151838	0.63841061951477795	-1.967042829256973	5132.6841051491128	2.7057333328047863
1	8.0652053080858703	0.31553271726028331	1.4120034164151838	0.78027964607361755	-1.967042829256973	5132.6841051491128	3.3070074067614059
1	7.2998258717148792	0.28604208167575323	1.2768226464606736	0.71866106044429912	-2.1691390024495405	4782.7283707071274	3.0635953109636573
1	7.2676469178971495	0.28523623856943076	1.2700058234529985	0.72797698809440059	-2.152674861280222	4899.3802821877889	3.1208202521442185
1	7.2354679640794188	0.28443039546310828	1.2631890004453232	0.73729291574450195	-2.1362107201109035	5016.0321936684504	3.1780451933247797
1	7.2032890102616882	0.2836245523567858	1.256372177437648	0.74660884339460343	-2.1197465789415846	5132.6841051491128	3.235270134505341
