yuktype	L1	L2	L3	L4	L5	m12sq	tbeta
1	2.926824984716828e+00	2.578024435001428e-01	5.965849586230656e+00	-2.782099057523647e+00	-2.897890147795817e+00	1.847972521318154e+03	9.584458215641549e+00
1	5.680636578859711e+00	2.580751499864573e-01	5.574437093348963e+00	-2.508282331281122e+00	-2.828236493423160e+00	2.104773019701731e+03	8.475079999019400e+00
1	7.891131805217334e+00	2.412258550520643e-01	1.206078763715934e+00	2.360563406480584e+00	-2.666771342226285e+00	1.439706451565180e+04	7.973871059729826e+00
1	5.273171830090381e-01	2.475854665756750e-01	1.621265615068342e+00	1.575938565958451e+00	-1.794400786232232e+00	8.683024132908067e+03	1.117129518698506e+01
1	1.760006886260724e+00	2.551676581755071e-01	6.573667020682819e+00	-2.994997068547788e+00	-3.269400536426169e+00	4.470156981932399e+03	5.961137732248928e+00
1	2.159085497251402e+00	2.483866722839007e-01	3.167494010922406e+00	1.082193010509957e+00	-1.225124356623105e+00	1.022304398179166e+04	1.426710045259313e+01
1	3.043939888822574e+00	2.559398632907436e-01	1.022967137861014e+01	-4.195358534448220e+00	-4.180157164316253e+00	4.578445484561095e+03	1.632785382939076e+01
1	5.558143606572905e+00	2.508426394538537e-01	5.489061136073174e+00	-2.081100141458026e+00	-2.069427896081819e+00	6.528726293036117e+03	1.174573718938119e+01
1	7.232482061759442e+00	2.576854477900443e-01	1.568717088160214e+00	-1.071433329557175e+00	-3.363157152821243e-01	5.521279141556573e+03	5.129281547657278e+00
1	4.838360594911279e+00	2.500318791805821e-01	1.180985186409902e+00	2.855738554502016e+00	-2.668966376193999e+00	7.894360000000000e+03	1.292860000000000e+01
1	1.545481749474101e+00	2.583019889140541e-01	3.334458311191439e+00	-1.584106578658908e+00	-1.498160023929580e+00	1.704670000000000e+03	8.775470000000000e+00
1	2.246911385699809e+00	2.544890298250534e-01	8.880210680588034e+00	-3.875167083613571e+00	-4.158210863275146e+00	3.985750000000000e+03	1.129240000000000e+01
1	5.100253885590476e+00	2.577306421778794e-01	1.199809979109708e+00	3.675416206458520e+00	-3.728506649910042e+00	2.822650000000000e+03	1.554770000000000e+01
1	6.786478057083882e+00	2.556820402390403e-01	5.372833659452963e+00	-2.475370439569585e+00	-2.454211546053820e+00	3.527340000000000e+03	1.076250000000000e+01
1	8.427783610682797e-01	2.531686241786950e-01	8.119063046531947e+00	-4.017701271519041e+00	-3.816829889669611e+00	8.061580000000000e+03	3.943610000000000e+00
1	4.041652082847600e+00	2.577375606476519e-01	7.015964341699387e+00	-3.166364323241258e+00	-3.360446674619407e+00	1.670790000000000e+03	1.448060000000000e+01
1	8.205765093098565e+00	2.549229991257917e-01	9.017332985845438e-01	2.433504132741013e-01	-8.009611525927769e-01	3.767450000000000e+03	6.826850000000000e+00
1	4.925159937596437e+00	2.342935688002778e-01	8.035116791899718e+00	-3.553364819185487e+00	-3.428661218947534e+00	1.291710000000000e+04	6.713070000000000e+00
1	5.146968101345236e+00	2.436976565603359e-01	2.459211398415686e+00	5.952417162751903e-01	1.157356216903124e+00	1.437110000000000e+04	1.371640000000000e+01
1	8.240917965343725e+00	2.806463601548216e-01	1.640280875258044e+00	-1.394257014582339e+00	-4.174311497201539e-01	6.159610000000000e+03	3.658840000000000e+00
1	5.640090145206192e+00	2.378065979599406e-01	1.073795988854543e+00	3.777763256790841e+00	-3.784441797343602e+00	1.202590000000000e+04	7.325750000000000e+00
1	6.682953620847584e+00	2.577720104142711e-01	3.878543789453433e+00	-1.677017179311383e+00	-1.939508807310590e+00	2.077540000000000e+03	9.835030000000000e+00
1	6.628972201886190e+00	2.585227983662955e-01	1.542274484648143e+00	-5.267468279037106e-01	-7.970180712112657e-01	1.300130000000000e+03	1.035740000000000e+01
1	6.594782976518287e+00	2.582355628990042e-01	7.365822355465204e+00	-3.583137373708883e+00	-3.522850271350985e+00	1.216406285720124e+03	1.251910970628441e+01
1	3.228380408549358e-01	2.579180737218261e-01	3.452479518500628e+00	-1.679708755669335e+00	-1.484152755354524e+00	1.694593151487283e+03	1.014822136721757e+01
1	2.146664348771548e+00	2.577764192909270e-01	6.377144206453374e+00	-3.145472155118431e+00	-2.925331748109966e+00	1.706481312901730e+03	1.080048151961140e+01
1	3.590967939545234e+00	2.584754858365761e-01	6.133259199702308e+00	-2.843682822284159e+00	-3.055382196033829e+00	1.518867744405602e+03	9.230820135428051e+00
1	7.556404945348809e+00	2.379145540934106e-01	1.102971858788742e+00	4.280084892174964e+00	-4.679709304401147e+00	1.121890000000000e+04	5.876560000000000e+00
1	1.503129600237253e+00	2.583726537532677e-01	6.455889166174286e+00	-3.173080558775884e+00	-3.039337864396139e+00	1.594705052975267e+03	9.130297817097226e+00
1	2.243006922790937e+00	2.581364338184571e-01	2.335326001628169e+00	-1.094933951746845e+00	-9.711906580801120e-01	1.110091574094875e+03	1.472509024798150e+01
1	7.301971236123371e+00	2.582087644053478e-01	2.406083168214567e+00	-1.142247289047501e+00	-1.013572816604848e+00	1.041298132295323e+03	1.485859877706276e+01
1	5.526922214656012e+00	2.518726736114502e-01	6.600348465752309e+00	-2.741573386972385e+00	-2.572718620993140e+00	6.614520000000000e+03	1.392260000000000e+01
1	6.040550587694523e+00	2.581492162174859e-01	4.565786109504799e+00	-1.887747718847406e+00	-2.187083284549038e+00	1.444400000000000e+03	1.552370000000000e+01
1	5.747066588874802e+00	2.524228116791323e-01	2.481515574566320e+00	-1.261323394924901e+00	-9.990552338493893e-01	1.650833501370188e+02	6.063348466678464e+00
1	4.330323673018355e+00	2.560048734347005e-01	3.022411809219323e+00	-1.291576619454273e+00	-1.541479939365787e+00	2.721160471534038e+02	5.355687172694628e+00
1	5.904094044167584e+00	2.578585930691087e-01	1.480572410662848e+00	-5.294980016761119e-01	-7.113363720350006e-01	1.050732503257208e+03	1.174721855329011e+01
1	4.749976607546820e+00	2.512451092783786e-01	6.879554970449438e+00	-3.118296361486687e+00	-3.333625239287111e+00	4.252111447281222e+02	1.006436866090847e+01
1	3.362685434906592e+00	2.524139527227378e-01	4.622621519438201e+00	-2.102621041186362e+00	-2.056262636322290e+00	6.823535872061959e+02	1.295747724012238e+01
1	5.549916413987305e-01	2.445476840199682e-01	8.323731935973250e+00	-4.098397113977247e+00	-3.881177746307776e+00	1.237661423528652e+03	4.340440768295029e+00
1	8.475541637250589e-02	2.551259359198689e-01	2.303415673106591e+00	-1.127501646739203e+00	-8.613096951301301e-01	1.487018790276883e+03	6.718720572716714e+00
1	4.673848486791720e+00	2.585334986377643e-01	3.367326469614274e-01	3.994246242690612e-01	-5.283608587257995e-01	1.254586549409876e+03	8.175944820955678e+00
1	4.213156544046794e+00	2.543759598726950e-01	2.063044266754869e+00	-9.107934507291529e-01	-9.046847584163761e-01	5.672680000000000e+02	6.349650000000000e+00
1	6.568615888847430e+00	2.568853056265661e-01	5.793142939084503e+00	-2.730726728667673e+00	-2.771976477263085e+00	7.078770000000000e+02	1.197510000000000e+01
1	1.312629447946709e+00	2.491304147630910e-01	6.585340461990457e+00	-3.023840397992663e+00	-3.107170919401494e+00	8.661090535531224e+02	9.371439938145897e+00
1	7.481489833149626e+00	2.542414888918874e-01	2.116739162680890e+00	-1.057191716949347e+00	-7.942401271428507e-01	5.691576922795962e+02	8.378780849266009e+00
1	1.354054101608014e+00	2.476246330404059e-01	3.215537287756997e+00	-1.331378978403423e+00	-1.475958491028184e+00	6.004390000000000e+02	6.905140000000000e+00
1	8.496414673588780e-01	2.479733396051678e-01	3.014573028230408e+00	-1.135063771342109e+00	-1.455272985434250e+00	5.638560000000000e+02	7.133680000000000e+00
1	5.305314429633870e+00	2.531506225104483e-01	4.636752363208675e+00	-2.187689863117511e+00	-2.171264123808899e+00	7.697820000000000e+02	7.564030000000000e+00
1	1.234199941825329e+00	2.473564200804413e-01	2.984195002923078e+00	-1.252245506562423e+00	-1.316737827766732e+00	5.521630000000000e+02	6.900980000000000e+00
1	9.658175270300997e-01	2.461272732420991e-01	3.287621355564962e+00	-1.529424670553045e+00	-1.358592909432019e+00	6.375030000000000e+02	6.108330000000000e+00
1	5.760549660956060e+00	2.561296800898006e-01	3.180349311670477e+00	-1.353351854289089e+00	-1.506642766444553e+00	8.348900000000000e+02	1.314850000000000e+01
1	1.879071486979203e+00	2.580777316033243e-01	2.238350771587041e+00	-9.348640334634184e-01	-1.042757420732901e+00	1.000550000000000e+03	1.459060000000000e+01
1	2.891605972108318e+00	2.559409190984105e-01	7.212239626510955e+00	-3.356626402593453e+00	-3.593687336263887e+00	3.506560000000000e+02	6.533670000000000e+00
1	3.321894177288913e+00	2.570972548257402e-01	1.026088500036564e+01	-4.969409386873399e+00	-4.974795637517859e+00	7.526630000000000e+02	1.394270000000000e+01
1	1.949333442704899e+00	2.446343689643615e-01	3.744619024480814e+00	-1.524513251792086e+00	-1.811743491100698e+00	3.470280000000000e+02	6.357500000000000e+00
1	3.025511763727239e+00	2.538635467789540e-01	7.868147942457371e+00	-3.840024227918453e+00	-3.654706072058845e+00	3.081440000000000e+02	9.392530000000001e+00
1	7.188053349245670e+00	2.588157746734370e-01	3.742258520133157e+00	-1.721419444954163e+00	-1.857352660897054e+00	1.960200000000000e+02	7.073400000000000e+00
1	6.684282919151196e+00	2.563666545603511e-01	3.067071116898386e+00	-1.343006265497244e+00	-1.411124696160210e+00	7.676020000000000e+02	1.294080000000000e+01
1	7.822902601136623e-01	2.576054580834550e-01	1.542061028232188e-01	2.422124911977645e+00	-2.274573707099623e+00	8.143890000000000e+02	1.723300000000000e+01
1	1.000790449688333e+00	2.506302458786860e-01	4.166540950859352e+00	-1.981825014255680e+00	-1.797990644336981e+00	6.948070000000000e+02	7.261320000000000e+00
1	2.454812803917810e+00	2.507430025002630e-01	3.719159925345403e+00	-1.779413823557350e+00	-1.553964193575196e+00	2.827540000000000e+02	7.680620000000000e+00
1	1.177908780147020e+00	2.479878826451475e-01	3.146547171921060e+00	-1.233720947325587e+00	-1.532230602953850e+00	7.016710000000000e+02	6.266680000000000e+00
1	2.879940504315172e-01	2.501964350697573e-01	1.010951140112772e+01	-4.975096266684319e+00	-4.830226748540356e+00	1.812940000000000e+03	3.727040000000000e+00
1	3.185090533246096e+00	2.567249804158381e-01	2.979533625546632e+00	-1.361338243196387e+00	-1.312849287680490e+00	9.693990000000000e+02	1.231360000000000e+01
1	1.138932745921643e+00	2.469014061441244e-01	3.268862714138510e+00	-1.485007489127144e+00	-1.360785337630019e+00	6.889870000000000e+02	7.028000000000000e+00
1	6.241559802267639e-01	2.495784152225649e-01	3.947216166668583e+00	-1.675767751425970e+00	-1.856088279782109e+00	6.874900000000000e+02	7.487710000000000e+00
1	6.719830041605618e-01	2.529257122694266e-01	2.028487714332274e+00	-6.684217480367206e-01	-9.776508872726248e-01	1.109420000000000e+03	9.350569999999999e+00
1	4.978917023034953e+00	2.538642770544354e-01	2.804846744702322e+00	-1.274567078055337e+00	-1.347550477189451e+00	9.162340000000000e+01	5.300620000000000e+00
1	2.491856167415194e+00	2.547561434567198e-01	5.411281589121508e+00	-2.468619513809178e+00	-2.538226689564349e+00	5.571580000000000e+02	1.214280000000000e+01
