yuktype	L1	L2	L3	L4	L5	m12sq	tbeta	Dm11sq	Dm22sq	Dm12sq	DL1	DL2	DL3	DL4	DL5	DT1	DT2	DT3	status_nlo_stability	status_ewsr	status_tracing	status_coex_pairs	runtime	status_crit_0	T_crit_0	omega_CB_crit_false_0	omega_1_crit_false_0	omega_2_crit_false_0	omega_CP_crit_false_0	omega_CB_crit_true_0	omega_1_crit_true_0	omega_2_crit_true_0	omega_CP_crit_true_0	status_bounce_sol_0	status_nucl_approx_0	T_nucl_approx_0	omega_CB_nucl_approx_false_0	omega_1_nucl_approx_false_0	omega_2_nucl_approx_false_0	omega_CP_nucl_approx_false_0	omega_CB_nucl_approx_true_0	omega_1_nucl_approx_true_0	omega_2_nucl_approx_true_0	omega_CP_nucl_approx_true_0	status_nucl_0	T_nucl_0	omega_CB_nucl_false_0	omega_1_nucl_false_0	omega_2_nucl_false_0	omega_CP_nucl_false_0	omega_CB_nucl_true_0	omega_1_nucl_true_0	omega_2_nucl_true_0	omega_CP_nucl_true_0	status_perc_0	T_perc_0	omega_CB_perc_false_0	omega_1_perc_false_0	omega_2_perc_false_0	omega_CP_perc_false_0	omega_CB_perc_true_0	omega_1_perc_true_0	omega_2_perc_true_0	omega_CP_perc_true_0	status_compl_0	T_compl_0	omega_CB_compl_false_0	omega_1_compl_false_0	omega_2_compl_false_0	omega_CP_compl_false_0	omega_CB_compl_true_0	omega_1_compl_true_0	omega_2_compl_true_0	omega_CP_compl_true_0	status_gw_0	T_star_0	T_reh_0	v_wall_0	alpha_PT_0	beta/H_0	kappa_col_0	kappa_sw_0	eps_turb_0	cs_f_0	cs_t_0	fb_col_0	h2Omegab_col_0	f_1_sw_0	f_2_sw_0	h2Omega_2_sw_0	f_1_turb_0	f_2_turb_0	h2Omega_2_turb_0	SNR(LISA-3yrs)_col_0	SNR(LISA-3yrs)_sw_0	SNR(LISA-3yrs)_turb_0	SNR(LISA-3yrs)_0	transition_history
1	5.2071924452995333	1.0813493094033284	-1.2029507915203062	0.21146738420318562	-0.77923073831038137	333152.57713598362	1.4823550428364163	-61885.780135830435	2724.6804590832899	11272.538272863612	-2.3912717828366064	-0.16680322245898851	0.1173487417346387	0	0.054098066990314539	-1.4901161193847656e-08	-3.0267983675003052e-09	0	success	non_bfb	success	success	113.09699999999999	success	172.9646006402852	0	0	0	0	-9.9881945338638385e-11	12.281413953200028	17.715847895784862	2.8434520491167593e-12	success	success	172.95467547861887	0	0	0	0	7.0709949739942989e-11	12.731609759175026	18.365453372629364	1.2471165916860155e-10	success	172.95493010098903	0	0	0	0	2.2164149354528472e-10	12.720847691683277	18.349924040892738	-1.3673461704990347e-10	success	172.95299267199437	0	0	0	0	-2.0086085202921686e-10	12.801890623350486	18.466866878205018	-4.866423307741627e-11	success	172.95289288358805	0	0	0	0	-2.9127292852052388e-10	12.806047775060009	18.472865559540995	2.7092073981469688e-10	success	172.95299267199437	172.95299267199437	0.94999999999999996	3.2214293568442308e-05	4510881.2735158196	0	5.2735705245373421e-05	0.10000000000000001	0.58085951353258169	0.58084056001580786	14.348284218167727	0	6.2046129202183655	39.917591396686561	2.9860449566992956e-32	0.00013562215736259866	68.250742122402016	6.282006786480002e-40	0	3.1832846733583416e-28	5.422038098646023e-30	3.2117913329117527e-28	0-(0)->1
1	5.2072288960111575	1.0813568789241894	-1.2029592122600541	0.21146886448967792	-0.77923619298009617	333154.90922734444	1.4823654194254821	-61887.736341717165	2724.8994432621043	11272.758087679387	-2.3913218297025187	-0.16680445693568688	0.11735195675376978	0	0.054099258715861791	-1.862645149230957e-09	0	0	success	non_bfb	success	success	124.94499999999999	success	172.96461538993628	0	0	0	0	9.252993150138181e-11	12.282173989890419	17.717090935583101	-5.6897127638229691e-11	success	success	172.95468285588993	0	0	0	0	6.9344405326578938e-11	12.73148271022167	18.365421807428792	2.0557985948712923e-10	success	172.95493704991827	0	0	0	0	2.3888476061684328e-10	12.720730136562722	18.3499060486409	5.6608788757124652e-10	success	172.95300269219877	0	0	0	0	-2.1942941898054481e-10	12.801650451765777	18.46667291406585	1.3230751459030564e-10	success	172.95290309368028	0	0	0	0	-1.972320528539284e-11	12.805794330590311	18.472652492533335	5.7776016576393933e-10	success	172.95300269219877	172.95300269219877	0.94999999999999996	3.2213489229580944e-05	4519374.2480699327	0	5.2734421022326615e-05	0.10000000000000001	0.58085958901893331	0.58084063596084068	14.375299643884384	0	6.2186133526925635	40.007671892830992	2.9727103050235228e-32	0.00013592483075060865	68.404746879618202	6.2531362000159395e-40	0	3.1477126875179676e-28	5.3849685979078264e-30	3.1760258933877075e-28	0-(0)->1
1	5.2072601394782634	1.0813633670849274	-1.2029664300369809	0.21147013330667128	-0.77924086841128037	333156.90816279664	1.482374313644681	-61889.413122805636	2725.0871484155964	11272.946502587734	-2.3913647275111067	-0.16680551507739361	0.11735471251298911	0	0.054100280205215331	5.5879354476928711e-09	-2.5611370801925659e-09	0	success	non_bfb	success	success	126.318	success	172.9646090966838	0	0	0	0	4.910007035635472e-10	12.28179017930923	17.71666262813093	5.8638712140503231e-10	success	success	172.95467865886746	0	0	0	0	-4.3696772553009682e-10	12.731801151348934	18.366011399786512	2.0749839772366835e-10	success	172.954994721209	0	0	0	0	-2.36635622079028e-10	12.71835673319576	18.346611233478953	6.2167280723499439e-11	success	172.95258447709568	0	0	0	0	-5.8492151640548947e-10	12.819057789183622	18.491922544763423	-5.7027191251141543e-11	success	172.95245540054071	0	0	0	0	3.2195003262859329e-10	12.824429740278076	18.4996742841535	-7.6153297319480815e-10	success	172.95258447709568	172.95258447709568	0.94999999999999996	3.2301815490641223e-05	3475289.3733294057	0	5.2879019374794947e-05	0.10000000000000001	0.58085967390909177	0.58084066908744159	11.054230580911669	0	4.802249873661351	30.89544945742481	4.9573607076762294e-32	0.00010525413527388224	52.82474861027486	1.0601078787033174e-39	0	1.1398125465745481e-27	1.1821843403942368e-29	1.1459996715634967e-27	0-(0)->1
1	5.2072965901898884	1.0813709366057884	-1.2029748507767291	0.2114716135931636	-0.77924632308099528	333159.24025415751	1.482384690233747	-61891.369406126156	2725.3061429282284	11273.16632255799	-2.3914147755319051	-0.16680674959800793	0.11735792759870382	0	0.054101471954820068	-7.4505805969238281e-09	-1.1641532182693481e-09	0	success	non_bfb	success	success	114.94199999999999	success	172.96461466816169	0	0	0	0	1.482507910219914e-10	12.282521527131147	17.717864339686653	1.6995563492998815e-11	success	success	172.92618373047537	0	0	0	0	5.6969808349076465e-11	13.781527642047633	19.88099820784252	-7.7137535164164688e-10	success	172.95500522329783	0	0	0	0	-1.86328399795323e-10	12.718110303660678	18.346407240325721	3.4637599356686522e-10	success	172.94246918808966	0	0	0	0	1.9892653904047338e-10	13.215554687817543	19.064237060601876	4.8002645710465123e-10	success	172.92930031870532	0	0	0	0	3.2872402635653445e-10	13.679028184027581	19.733076751934597	-1.4589627760761937e-10	failure	172.94246918808966	172.94246918808966	0.94999999999999996	3.4340933224012573e-05	-5952071.2917805612	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0-(0)->1
