yuktype	L1	L2	L3	L4	L5	m12sq	tbeta	rel_radius	reason
1	7.289824675079601	0.4625690320803929	2.5653878834344583	-3.6767026820467734	0.1609088698672979	353122.7218991494	2.268883205134059	3.2e-4	type1_b10_low_temperature_late_failure
1	5.5333850511385245	1.4709620802623875	6.609660373142364	-7.4646954040459566	-1.8750772849006383	442670.59500011936	1.9849965725408245	1.1e-4	type1_a9_low_temperature_late_failure
