yuktype	L1	L2	L3	L4	L5	m12sq	tbeta	Dm11sq	Dm22sq	Dm12sq	DL1	DL2	DL3	DL4	DL5	DT1	DT2	DT3	status_nlo_stability	status_ewsr	status_tracing	status_coex_pairs	runtime	status_crit_0	T_crit_0	omega_CB_crit_false_0	omega_1_crit_false_0	omega_2_crit_false_0	omega_CP_crit_false_0	omega_CB_crit_true_0	omega_1_crit_true_0	omega_2_crit_true_0	omega_CP_crit_true_0	status_bounce_sol_0	status_nucl_approx_0	T_nucl_approx_0	omega_CB_nucl_approx_false_0	omega_1_nucl_approx_false_0	omega_2_nucl_approx_false_0	omega_CP_nucl_approx_false_0	omega_CB_nucl_approx_true_0	omega_1_nucl_approx_true_0	omega_2_nucl_approx_true_0	omega_CP_nucl_approx_true_0	status_nucl_0	T_nucl_0	omega_CB_nucl_false_0	omega_1_nucl_false_0	omega_2_nucl_false_0	omega_CP_nucl_false_0	omega_CB_nucl_true_0	omega_1_nucl_true_0	omega_2_nucl_true_0	omega_CP_nucl_true_0	status_perc_0	T_perc_0	omega_CB_perc_false_0	omega_1_perc_false_0	omega_2_perc_false_0	omega_CP_perc_false_0	omega_CB_perc_true_0	omega_1_perc_true_0	omega_2_perc_true_0	omega_CP_perc_true_0	status_compl_0	T_compl_0	omega_CB_compl_false_0	omega_1_compl_false_0	omega_2_compl_false_0	omega_CP_compl_false_0	omega_CB_compl_true_0	omega_1_compl_true_0	omega_2_compl_true_0	omega_CP_compl_true_0	status_gw_0	T_star_0	T_reh_0	v_wall_0	alpha_PT_0	beta/H_0	kappa_col_0	kappa_sw_0	eps_turb_0	cs_f_0	cs_t_0	fb_col_0	h2Omegab_col_0	f_1_sw_0	f_2_sw_0	h2Omega_2_sw_0	f_1_turb_0	f_2_turb_0	h2Omega_2_turb_0	SNR(LISA-3yrs)_col_0	SNR(LISA-3yrs)_sw_0	SNR(LISA-3yrs)_turb_0	SNR(LISA-3yrs)_0	transition_history
1	5.5328317126334108	1.4709620802623875	6.609660373142364	-7.4646954040459566	-1.8750772849006383	442670.59500011936	1.9849965725408245	-266165.53389512224	-92721.225677205613	39218.190700745661	1.8642788795706977	-0.73475225518257015	-2.2127618884976306	0	-2.030922425077466	0	-2.9802322387695312e-08	0	success	non_bfb	success	success	44.905000000000001	success	225.09630310335956	0	0	0	0	1.6303669817865373e-11	17.449448781026959	35.572939218382608	2.1536679800384173e-09	failure	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
1	5.5333850511385245	1.4711091764704138	6.609660373142364	-7.4646954040459566	-1.8750772849006383	442670.59500011936	1.9849965725408245	-266186.29067462729	-92722.715482769156	39216.151209958953	1.8638919362456121	-0.73475715826526544	-2.2128420923277483	0	-2.0309917930504389	-2.9802322387695312e-08	-1.4901161193847656e-08	0	success	non_bfb	success	success	45.082000000000001	success	225.17923934788953	0	0	0	0	-1.4048319345728311e-09	17.448058903579494	35.569379234991253	-5.6854184826819725e-10	failure	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
1	5.5333850511385245	1.4709620802623875	6.609660373142364	-7.4654418735863608	-1.8750772849006383	442670.59500011936	1.9849965725408245	-266189.85341060447	-92715.390394937567	39224.76011319091	1.8638662277369749	-0.73476878026769366	-2.2129184341491857	0	-2.031126467004126	0	-2.2351741790771484e-08	0	success	non_bfb	success	success	98.745999999999995	success	224.95847630768316	0	0	0	0	1.2136124836300426e-10	17.46060665491234	35.597052991154811	3.6914870926476987e-10	failure	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
1	5.5333850511385245	1.4709620802623875	6.609660373142364	-7.4646954040459566	-1.8748897771721482	442670.59500011936	1.9849965725408245	-266187.28728043626	-92721.868528748339	39212.08272740573	1.8640379049690456	-0.73470396575460817	-2.212746223784857	0	-2.0309886951751803	-2.2351741790771484e-08	-2.9802322387695312e-08	0	success	non_bfb	success	success	42.380000000000003	success	225.15696090845978	0	0	0	0	1.8577702763819884e-09	17.449298517073252	35.571847660396188	-2.4305267905891452e-09	failure	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
1	5.5333850511385245	1.4709620802623875	6.609660373142364	-7.4646954040459566	-1.8750772849006383	442670.59500011936	1.9847980728835704	-266157.03984599205	-92716.110784238568	39212.786564169794	1.8624616722477916	-0.73466667175917078	-2.2127781266697903	0	-2.0309355378212346	-7.4505805969238281e-09	2.2351741790771484e-08	0	success	non_bfb	success	success	137.93899999999999	success	225.06122179391548	0	0	0	0	1.4244311779705038e-09	17.46502421305328	35.600807137580553	1.1441560650129274e-09	failure	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
1	5.5329228893449658	1.4709216829003233	6.6095883914371365	-7.4644257870787092	-1.8750570888331359	442682.27406700369	1.9849849113056586	-266173.3531672135	-92724.435968596285	39218.032527700459	1.8640507352630429	-0.73471844248455587	-2.2127113972124008	0	-2.0308694542790051	-7.4505805969238281e-09	0	0	success	non_bfb	success	success	42.630000000000003	success	225.12558194854896	0	0	0	0	-1.9753692599842108e-09	17.449003476871798	35.571339048382171	1.2903654392903507e-09	failure	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
1	5.5336484061032767	1.4709927936934795	6.6095311978157092	-7.464253581306556	-1.87501394393141	442666.26530302758	1.9850891865031046	-266202.60666236002	-92724.307471349966	39211.843069994342	1.8641428630945289	-0.73471398943803934	-2.2127400310021343	0	-2.0308976530295855	2.9802322387695312e-08	-7.4505805969238281e-09	0	success	non_bfb	success	success	43.222000000000001	success	225.24811681706268	0	0	0	0	1.2839044640731489e-09	17.444665402557952	35.563328607978711	-2.9389277168816214e-09	failure	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
1	5.5330555798801404	1.4710038139692871	6.6096970215021544	-7.4647082099971511	-1.8750681753376757	442643.86939342407	1.9849089739805634	-266142.19140484271	-92712.766390578458	39209.164088240104	1.8634991281778868	-0.73471674570293988	-2.212748584997589	0	-2.030900913837657	-3.7252902984619141e-08	-7.4505805969238281e-09	0	success	non_bfb	success	success	119.157	success	225.10218833331004	0	0	0	0	-7.6156410019169463e-10	17.458563348614856	35.589686260554686	6.9560802366243575e-10	success	not_met	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_met	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_met	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_met	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
