yuktype	L1	L2	L3	L4	L5	m12sq	tbeta
1	7.6469922171294273	5.864282954285531	0.1819283837934276	-1.2807099270666342	-5.472309639517007	334213.9753273878	1.3332958830749126
1	7.6475299233869629	5.8644241188334982	0.18190660608911066	-1.2806770827253287	-5.4722563573113323	334209.24235390621	1.3333078557781395
