input_row	diagnostic
1	BSMPT_BOUNCE_CERT	path_check	T=225.067	max_relative_error=1	max_force=9618.59	max_gradient=9619.93	max_perpendicular_gradient=9618.59	max_dldrho=80.4742	spline_length=41.0493	converged=0
1	BSMPT_BOUNCE_CERT	path_deformation	T=225.067	best_relative_error=0.979311	iterations=21	converged_without_1d=0
1	BSMPT_BOUNCE_CERT	path_check	T=225.067	max_relative_error=1.00027	max_force=1105.87	max_gradient=1118.07	max_perpendicular_gradient=1105.53	max_dldrho=80.4743	spline_length=41.0592	converged=0
1	BSMPT_BOUNCE_CERT	path_deformation	T=225.067	best_relative_error=0.218969	iterations=21	converged_without_1d=0
1	BSMPT_BOUNCE_CERT	path_check	T=225.067	max_relative_error=0.999647	max_force=679.817	max_gradient=703.253	max_perpendicular_gradient=680.098	max_dldrho=79.9618	spline_length=41.0593	converged=0
1	BSMPT_BOUNCE_CERT	path_deformation	T=225.067	best_relative_error=0.10045	iterations=21	converged_without_1d=0
1	BSMPT_BOUNCE_CERT	path_check	T=225.067	max_relative_error=1.00074	max_force=367.697	max_gradient=433.786	max_perpendicular_gradient=367.382	max_dldrho=79.9575	spline_length=41.0595	converged=0
1	BSMPT_BOUNCE_CERT	path_deformation	T=225.067	best_relative_error=0.815454	iterations=21	converged_without_1d=0
1	BSMPT_BOUNCE_CERT	path_check	T=225.067	max_relative_error=0.99994	max_force=3032.02	max_gradient=3036.8	max_perpendicular_gradient=3032.23	max_dldrho=79.9557	spline_length=41.0595	converged=0
1	BSMPT_BOUNCE_CERT	path_deformation	T=225.067	best_relative_error=0.993715	iterations=21	converged_without_1d=0
1	BSMPT_BOUNCE_CERT	path_check	T=225.067	max_relative_error=0.999967	max_force=4452.32	max_gradient=4455.62	max_perpendicular_gradient=4452.48	max_dldrho=80.0061	spline_length=41.0597	converged=0
1	BSMPT_BOUNCE_CERT	path_deformation	T=225.067	best_relative_error=0.924503	iterations=21	converged_without_1d=0
