yuktype	L1	L2	L3	L4	L5	m12sq	tbeta	Dm11sq	Dm22sq	Dm12sq	DL1	DL2	DL3	DL4	DL5	DT1	DT2	DT3	status_nlo_stability	status_ewsr	status_tracing	status_coex_pairs	runtime	status_crit_0	T_crit_0	omega_CB_crit_false_0	omega_1_crit_false_0	omega_2_crit_false_0	omega_CP_crit_false_0	omega_CB_crit_true_0	omega_1_crit_true_0	omega_2_crit_true_0	omega_CP_crit_true_0	status_bounce_sol_0	status_nucl_approx_0	T_nucl_approx_0	omega_CB_nucl_approx_false_0	omega_1_nucl_approx_false_0	omega_2_nucl_approx_false_0	omega_CP_nucl_approx_false_0	omega_CB_nucl_approx_true_0	omega_1_nucl_approx_true_0	omega_2_nucl_approx_true_0	omega_CP_nucl_approx_true_0	status_nucl_0	T_nucl_0	omega_CB_nucl_false_0	omega_1_nucl_false_0	omega_2_nucl_false_0	omega_CP_nucl_false_0	omega_CB_nucl_true_0	omega_1_nucl_true_0	omega_2_nucl_true_0	omega_CP_nucl_true_0	status_perc_0	T_perc_0	omega_CB_perc_false_0	omega_1_perc_false_0	omega_2_perc_false_0	omega_CP_perc_false_0	omega_CB_perc_true_0	omega_1_perc_true_0	omega_2_perc_true_0	omega_CP_perc_true_0	status_compl_0	T_compl_0	omega_CB_compl_false_0	omega_1_compl_false_0	omega_2_compl_false_0	omega_CP_compl_false_0	omega_CB_compl_true_0	omega_1_compl_true_0	omega_2_compl_true_0	omega_CP_compl_true_0	status_gw_0	T_star_0	T_reh_0	v_wall_0	alpha_PT_0	beta/H_0	kappa_col_0	kappa_sw_0	eps_turb_0	cs_f_0	cs_t_0	fb_col_0	h2Omegab_col_0	f_1_sw_0	f_2_sw_0	h2Omega_2_sw_0	f_1_turb_0	f_2_turb_0	h2Omega_2_turb_0	SNR(LISA-3yrs)_col_0	SNR(LISA-3yrs)_sw_0	SNR(LISA-3yrs)_turb_0	SNR(LISA-3yrs)_0	transition_history
1	7.64737458585872	5.864282954285531	0.1819283837934276	-1.2807099270666342	-5.472309639517007	334213.9753273878	1.3332958830749126	-28506.253619366526	16094.122094244358	109696.00874689934	-8.9177652368952565	-4.1649185024141886	-2.6251493105624486	0	1.6970635153874702	-1.4901161193847656e-08	-1.1175870895385742e-08	0	success	non_bfb	success	no_coex_pair	8.3520000000000003	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set
1	1.4460449757690084	0.8514876508380804	12.177508648986963	-6.279515317578973	-6.481938919255947	248112.46357677103	1.142512337760204	-25764.702733691269	-30593.18797639299	30072.196880975032	-3.2718061431335719	-3.5293722124361131	-5.5998340785168201	0	0.14941052504562127	0	0	0	no_nlo_stability	not_set	not_set	not_set	0.154	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set
1	6.691637031718112	1.945137568384228	0.660272020085761	-1.5756026916172234	-2.121114376998807	381880.6094612546	1.4028109243637026	-96321.737055205755	-11632.814334202563	39098.767976032002	-4.5494424617462537	-0.47245778683620487	-0.45367911935532701	0	0.10831570540227993	1.4901161193847656e-08	5.5879354476928711e-09	0	success	non_bfb	success	success	76.641000000000005	success	201.67507154367519	0	0	0	0	-6.3519579319194497e-11	19.292620233890499	26.322047967165723	3.3959571580260971e-10	success	success	201.64336845372867	0	0	0	0	-2.5046426626110406e-10	20.15292344970441	27.496382487202734	9.2272399816500551e-11	success	201.64434060372446	0	0	0	0	-4.3036599940294171e-11	20.128543068409609	27.463101120058806	-6.1349384324058444e-10	success	201.63582452039904	0	0	0	0	1.729328182554737e-10	20.338560087171523	27.749795922725454	-2.9835988614959162e-10	success	201.63522586028813	0	0	0	0	-5.3294679268816191e-10	20.353089712499155	27.769630588861016	3.8743275052819538e-11	success	201.6358267271911	201.6358267271911	0.94999999999999996	3.2849042015760747e-05	855479.27854900633	0	5.427243765631816e-05	0.10000000000000001	0.58199760504504272	0.58197875242095376	3.1726906350087312	0	1.4227193310828006	9.1814220878534858	6.9970293257292892e-31	3.1857330687150796e-05	15.649912641910806	1.7884028042516046e-38	0	6.1648199797444796e-25	6.7317281626912237e-28	6.1683215153577444e-25	0-(0)->1
1	6.1016960417110315	0.273433306756187	3.0110731783331888	-2.876025161080056	-0.1880651000821639	143156.24705963026	5.093159454579231	-152914.12779754095	-24060.395569436743	-425.45171970747884	8.1246874668155975	-0.15862504022799739	-0.48075502674402831	0	-0.45622376796705566	-1.862645149230957e-09	1.862645149230957e-09	0	success	non_bfb	success	success	158.477	success	178.52403800206855	0	0	0	0	2.1471864150994211e-09	4.4360877670619976	22.255862650771409	2.6250666603399219e-09	success	success	178.48285002873999	0	0	0	0	-3.1615548088666565e-10	4.9451405671333593	24.809985404916567	6.3075708564604698e-09	success	178.48321698974911	0	0	0	0	-7.9692322154454618e-09	4.9413371537297737	24.790901634650542	1.9552348631842762e-09	success	178.48036509771578	0	0	0	0	-1.6805069467424104e-09	4.9708985645236448	24.939227193723291	-3.362780202121123e-09	success	178.48020712443088	0	0	0	0	-7.0592750395047122e-09	4.9724137300249094	24.946829679288967	-9.5281949000730205e-09	success	178.48036509771578	178.48036509771578	0.94999999999999996	3.536970304232958e-05	2919196.9730606936	0	5.9682999433981025e-05	0.10000000000000001	0.5846094896178865	0.58458826811833375	9.5827317156367222	0	4.2305290530445765	27.496398238890208	9.2999837417385036e-32	0.00010307997259752955	46.535819583490337	2.2218655729625219e-39	0	3.0943733652622651e-27	2.8125680473724353e-29	3.1090804205897982e-27	0-(0)->1
1	4.069191764911529	0.0510270199443614	8.223217184789211	-2.7527371454220466	1.6310705031741437	66634.63475322792	4.819158683930802	-13930.028779792869	9205.8098147546916	-8220.452331964887	9.637105497321631	-1.0825102235035604	-1.3283051395999657	0	-0.72174470644190347	0	0	0	success	non_bfb	success	no_coex_pair	4.7809999999999997	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set
1	7.731940445991089	5.980248190708344	3.0003388718769024	-4.647286247531566	-4.704360633010768	310637.5159529291	1.1740573181505485	-43848.584124877911	-15791.838669605784	74761.625089247056	-6.8055752908547547	-3.9750472899005791	-2.7927511954791653	0	0.02326514357191407	-1.4901161193847656e-08	-7.4505805969238281e-09	0	success	non_bfb	success	no_coex_pair	6.694	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set
1	3.4833975397547685	3.9142332711326815	9.614809056441766	-7.129566592956409	-6.016847435894403	103727.82375072272	1.3392184413747326	9093.394982409849	9520.6146002828009	-3314.7611543442099	-2.2060141021434005	-2.8548685797445881	-4.6472661671993096	0	-0.6157710313043846	-5.5879354476928711e-09	-7.4505805969238281e-09	0	no_nlo_stability	not_set	not_set	not_set	0.14000000000000001	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set
1	5.20724451774471	1.0813601230045584	-1.2029628211485175	0.2114694988981746	-0.7792385306956883	333155.90869507054	1.4823698665350815	-61888.574728432424	2724.9932953278112	11272.852294878634	-2.3913432785496975	-0.16680498600436852	0.11735333463008857	0	0.054099769459345998	9.3132257461547852e-09	0	0	success	non_bfb	success	success	90.304000000000002	success	172.96460801267469	0	0	0	0	-4.4014603245195366e-10	12.281744984495109	17.716534667441287	3.5544923578521407e-10	success	success	172.95467645042731	0	0	0	0	-3.5861799998636892e-10	12.731817711488219	18.365970253025921	5.7503298795719922e-10	success	172.95499243292727	0	0	0	0	-2.7252930734433997e-10	12.718377320633753	18.346575966207538	-4.3495243863174369e-10	success	172.95258280152041	0	0	0	0	6.9454293112345467e-11	12.819052916901347	18.491850026148128	-2.8883775942153218e-10	success	172.9524538213318	0	0	0	0	9.8048545892781315e-11	12.824422217873478	18.499597913849922	-5.3807180035992256e-10	success	172.95258280152041	172.95258280152041	0.94999999999999996	3.2301615217693136e-05	3476368.5260983105	0	5.2878677692576086e-05	0.10000000000000001	0.58085964143321089	0.58084063673498343	11.057663052034075	0	4.8046205415963499	30.910698526965124	4.9525213941080756e-32	0.00010530542813176737	52.850825957559849	1.0590351535052652e-39	0	1.1370152976471862e-27	1.1804053663839693e-29	1.1431931540310519e-27	0-(0)->1
1	6.703032448490873	3.383718111233788	6.7151424126265535	-5.511363846825514	-5.531050438867261	368312.5593296126	1.3527309211264067	-99661.631766373714	-53819.718059669183	83857.243751731687	-6.2249095533922549	-2.5209656272514058	-4.8804823177847494	0	0.011350427178412222	-3.7252902984619141e-08	0	0	success	non_bfb	success	no_coex_pair	7.5019999999999998	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set
1	7.289824675079601	0.4625690320803929	2.5653878834344583	-3.6767026820467734	0.1609088698672979	353122.7218991494	2.268883205134059	-218486.04319020783	-21198.010649522086	5477.7361833559453	-2.8085143304876681	-0.079970843689523896	-0.34703653979167487	0	-0.55244949189588	-3.7252902984619141e-09	1.862645149230957e-09	0	success	non_bfb	success	success	29.02	success	187.25806073118338	0	0	0	0	-7.9262748684747445e-10	9.8427092002417567	21.758483034652397	1.3094618558073562e-09	failure	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	not_set	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0
