yuktype	L1	L2	L3	L4	L5	m12sq	tbeta
1	7.0387246325113058	0.27537400779079269	1.2322938906896148	0.68097132748242983	-2.2730272693636135	4479.4334008574069	2.8861155549917723
1	7.6252850185539138	0.27537400779079269	1.2322938906896148	0.73771893810596567	-2.2730272693636135	4479.4334008574069	3.12662518457442
1	7.0387246325113058	0.29832184177335874	1.2322938906896148	0.68097132748242983	-2.0981790178741044	4479.4334008574069	2.8861155549917723
1	7.6252850185539138	0.29832184177335874	1.2322938906896148	0.73771893810596567	-2.0981790178741044	4479.4334008574069	3.12662518457442
1	7.0387246325113058	0.27537400779079269	1.3349850482470829	0.68097132748242983	-2.2730272693636135	4852.7195175955248	2.8861155549917723
1	7.6252850185539138	0.27537400779079269	1.3349850482470829	0.73771893810596567	-2.2730272693636135	4852.7195175955248	3.12662518457442
1	7.0387246325113058	0.29832184177335874	1.3349850482470829	0.68097132748242983	-2.0981790178741044	4852.7195175955248	2.8861155549917723
1	7.6252850185539138	0.29832184177335874	1.3349850482470829	0.73771893810596567	-2.0981790178741044	4852.7195175955248	3.12662518457442
1	7.3191332440055179	0.28652558753954671	1.2809127402652787	0.71307150385423834	-2.1790174871511314	4712.7372238187309	3.0292603462553207
1	7.3062616624784251	0.28620325029701771	1.2781860110622087	0.71679787491427893	-2.1724318306834043	4759.3979884109949	3.0521503227275453
1	7.2933900809513332	0.28588091305448876	1.2754592818591386	0.72052424597431941	-2.1658461742156767	4806.0587530032599	3.0750402991997694
1	7.2805184994242413	0.28555857581195976	1.2727325526560684	0.72425061703436	-2.1592605177479491	4852.7195175955248	3.097930275671994
